,IVN.TO,IVN.TO,IVN.TO,IVN.TO,IVN.TO,IVN.TO,PNE.TO,PNE.TO,PNE.TO,PNE.TO,PNE.TO,PNE.TO,TVE.TO,TVE.TO,TVE.TO,TVE.TO,TVE.TO,TVE.TO,WCP.TO,WCP.TO,WCP.TO,WCP.TO,WCP.TO,WCP.TO,AAV.TO,AAV.TO,AAV.TO,AAV.TO,AAV.TO,AAV.TO,DPM.TO,DPM.TO,DPM.TO,DPM.TO,DPM.TO,DPM.TO,POU.TO,POU.TO,POU.TO,POU.TO,POU.TO,POU.TO,CJ.TO,CJ.TO,CJ.TO,CJ.TO,CJ.TO,CJ.TO,SBB.TO,SBB.TO,SBB.TO,SBB.TO,SBB.TO,SBB.TO,CHR.TO,CHR.TO,CHR.TO,CHR.TO,CHR.TO,CHR.TO,ORE.TO,ORE.TO,ORE.TO,ORE.TO,ORE.TO,ORE.TO,ATH.TO,ATH.TO,ATH.TO,ATH.TO,ATH.TO,ATH.TO,SES.TO,SES.TO,SES.TO,SES.TO,SES.TO,SES.TO,GGD.TO,GGD.TO,GGD.TO,GGD.TO,GGD.TO,GGD.TO,CCO.TO,CCO.TO,CCO.TO,CCO.TO,CCO.TO,CCO.TO,CF.TO,CF.TO,CF.TO,CF.TO,CF.TO,CF.TO,WFG.TO,WFG.TO,WFG.TO,WFG.TO,WFG.TO,WFG.TO,CEU.TO,CEU.TO,CEU.TO,CEU.TO,CEU.TO,CEU.TO,GLO.TO,GLO.TO,GLO.TO,GLO.TO,GLO.TO,GLO.TO,BIR.TO,BIR.TO,BIR.TO,BIR.TO,BIR.TO,BIR.TO,SIL.TO,SIL.TO,SIL.TO,SIL.TO,SIL.TO,SIL.TO,OR.TO,OR.TO,OR.TO,OR.TO,OR.TO,OR.TO
,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume
Datetime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-20 15:30:00,9.984999656677246,10.029999732971191,9.9399995803833,10.010000228881836,10.010000228881836,90006,1.5950000286102295,1.5950000286102295,1.590000033378601,1.5950000286102295,1.5950000286102295,34600.0,4.099999904632568,4.110000133514404,4.09499979019165,4.099999904632568,4.099999904632568,38895.0,9.819999694824219,9.835000038146973,9.819999694824219,9.824999809265137,9.824999809265137,41600,9.279999732971191,9.279999732971191,9.270000457763672,9.279999732971191,9.279999732971191,7700,6.835000038146973,6.840000152587891,6.829999923706055,6.840000152587891,6.840000152587891,6830.0,25.8700008392334,25.889999389648438,25.864999771118164,25.8799991607666,25.8799991607666,3600,6.949999809265137,6.960000038146973,6.934999942779541,6.945000171661377,6.945000171661377,41300,1.25,1.2599999904632568,1.25,1.2549999952316284,1.2549999952316284,62400.0,3.140000104904175,3.140000104904175,3.140000104904175,3.140000104904175,3.140000104904175,900.0,,,,,,,2.0899999141693115,2.0899999141693115,2.0799999237060547,2.0899999141693115,2.0899999141693115,16000.0,6.940000057220459,6.940000057220459,6.940000057220459,6.940000057220459,6.940000057220459,600.0,2.075000047683716,2.0799999237060547,2.069999933242798,2.069999933242798,2.069999933242798,7130.0,29.670000076293945,29.709999084472656,29.670000076293945,29.709999084472656,29.709999084472656,22421,7.949999809265137,7.960000038146973,7.940000057220459,7.940000057220459,7.940000057220459,19229.0,96.81999969482422,96.81999969482422,96.73999786376953,96.73999786376953,96.73999786376953,2050.0,2.7100000381469727,2.7100000381469727,2.7100000381469727,2.7100000381469727,2.7100000381469727,400.0,3.440000057220459,3.450000047683716,3.440000057220459,3.450000047683716,3.450000047683716,1597.0,9.03499984741211,9.069999694824219,9.03499984741211,9.0600004196167,9.0600004196167,10695,8.239999771118164,8.279999732971191,8.239999771118164,8.279999732971191,8.279999732971191,12890.0,16.549999237060547,16.56999969482422,16.549999237060547,16.56999969482422,16.56999969482422,2900.0
2022-12-20 15:35:00,10.010000228881836,10.039999961853027,9.989999771118164,10.020000457763672,10.020000457763672,56800,,,,,,,4.105000019073486,4.119999885559082,4.099999904632568,4.114999771118164,4.114999771118164,41850.0,9.829999923706055,9.869999885559082,9.829999923706055,9.859999656677246,9.859999656677246,31689,9.289999961853027,9.3100004196167,9.289999961853027,9.300000190734863,9.300000190734863,17400,6.84499979019165,6.84499979019165,6.835000038146973,6.840000152587891,6.840000152587891,4000.0,25.8700008392334,25.93000030517578,25.8700008392334,25.889999389648438,25.889999389648438,5400,6.945000171661377,6.96999979019165,6.945000171661377,6.960000038146973,6.960000038146973,10200,1.2599999904632568,1.2649999856948853,1.2549999952316284,1.2599999904632568,1.2599999904632568,12800.0,3.130000114440918,3.140000104904175,3.130000114440918,3.130000114440918,3.130000114440918,2000.0,,,,,,,2.0850000381469727,2.0999999046325684,2.0799999237060547,2.0899999141693115,2.0899999141693115,102353.0,6.940000057220459,6.949999809265137,6.940000057220459,6.949999809265137,6.949999809265137,3200.0,2.0799999237060547,2.0799999237060547,2.075000047683716,2.075000047683716,2.075000047683716,2800.0,29.709999084472656,29.75,29.709999084472656,29.739999771118164,29.739999771118164,23806,7.940000057220459,7.940000057220459,7.914999961853027,7.940000057220459,7.940000057220459,4600.0,96.7300033569336,96.7300033569336,96.6500015258789,96.69999694824219,96.69999694824219,1300.0,2.7100000381469727,2.7200000286102295,2.7100000381469727,2.7200000286102295,2.7200000286102295,3400.0,3.440000057220459,3.440000057220459,3.440000057220459,3.440000057220459,3.440000057220459,2100.0,9.0600004196167,9.079999923706055,9.055000305175781,9.079999923706055,9.079999923706055,8543,8.289999961853027,8.289999961853027,8.274999618530273,8.274999618530273,8.274999618530273,6200.0,16.575000762939453,16.575000762939453,16.56999969482422,16.56999969482422,16.56999969482422,2815.0
2022-12-20 15:40:00,10.010000228881836,10.069999694824219,9.975000381469727,10.069999694824219,10.069999694824219,64266,1.5950000286102295,1.5950000286102295,1.5950000286102295,1.5950000286102295,1.5950000286102295,100.0,4.114999771118164,4.125,4.114999771118164,4.125,4.125,22200.0,9.859999656677246,9.880000114440918,9.854999542236328,9.869999885559082,9.869999885559082,23446,9.289999961853027,9.300000190734863,9.289999961853027,9.300000190734863,9.300000190734863,20100,6.849999904632568,6.849999904632568,6.840000152587891,6.840000152587891,6.840000152587891,8800.0,25.899999618530273,25.920000076293945,25.8700008392334,25.899999618530273,25.899999618530273,19017,6.965000152587891,6.980000019073486,6.960000038146973,6.96999979019165,6.96999979019165,6100,1.2599999904632568,1.2699999809265137,1.2599999904632568,1.2699999809265137,1.2699999809265137,1300.0,3.140000104904175,3.140000104904175,3.140000104904175,3.140000104904175,3.140000104904175,100.0,1.2000000476837158,1.2000000476837158,1.2000000476837158,1.2000000476837158,1.2000000476837158,300.0,2.0950000286102295,2.109999895095825,2.0950000286102295,2.1050000190734863,2.1050000190734863,98415.0,6.949999809265137,6.949999809265137,6.949999809265137,6.949999809265137,6.949999809265137,1700.0,2.075000047683716,2.075000047683716,2.075000047683716,2.075000047683716,2.075000047683716,100.0,29.739999771118164,29.75,29.719999313354492,29.75,29.75,18400,7.940000057220459,7.949999809265137,7.940000057220459,7.949999809265137,7.949999809265137,7266.0,96.69999694824219,96.7300033569336,96.63999938964844,96.63999938964844,96.63999938964844,1084.0,2.7249999046325684,2.7249999046325684,2.7200000286102295,2.7200000286102295,2.7200000286102295,800.0,3.440000057220459,3.440000057220459,3.440000057220459,3.440000057220459,3.440000057220459,1100.0,9.079999923706055,9.09000015258789,9.069999694824219,9.085000038146973,9.085000038146973,15100,8.274999618530273,8.279999732971191,8.274999618530273,8.279999732971191,8.279999732971191,2100.0,16.575000762939453,16.579999923706055,16.559999465942383,16.559999465942383,16.559999465942383,4453.0
2022-12-20 15:45:00,10.074999809265137,10.074999809265137,9.975000381469727,9.979999542236328,9.979999542236328,68504,1.5950000286102295,1.5950000286102295,1.590000033378601,1.590000033378601,1.590000033378601,7136.0,4.125,4.125,4.110000133514404,4.119999885559082,4.119999885559082,45505.0,9.864999771118164,9.880000114440918,9.859999656677246,9.859999656677246,9.859999656677246,21690,9.295000076293945,9.300000190734863,9.279999732971191,9.300000190734863,9.300000190734863,15148,6.829999923706055,6.840000152587891,6.820000171661377,6.840000152587891,6.840000152587891,14231.0,25.899999618530273,25.959999084472656,25.8799991607666,25.899999618530273,25.899999618530273,19471,6.96999979019165,6.980000019073486,6.96999979019165,6.980000019073486,6.980000019073486,72987,1.2699999809265137,1.2699999809265137,1.2649999856948853,1.2649999856948853,1.2649999856948853,1056.0,3.130000114440918,3.140000104904175,3.130000114440918,3.140000104904175,3.140000104904175,10900.0,,,,,,,2.0999999046325684,2.1050000190734863,2.0999999046325684,2.0999999046325684,2.0999999046325684,95400.0,6.940000057220459,6.945000171661377,6.940000057220459,6.945000171661377,6.945000171661377,2400.0,2.075000047683716,2.075000047683716,2.059999942779541,2.069999933242798,2.069999933242798,18031.0,29.75,29.75,29.729999542236328,29.729999542236328,29.729999542236328,14500,7.940000057220459,7.940000057220459,7.909999847412109,7.909999847412109,7.909999847412109,5460.0,96.62000274658203,96.63999938964844,96.38999938964844,96.41999816894531,96.41999816894531,5704.0,2.7200000286102295,2.7200000286102295,2.7100000381469727,2.7100000381469727,2.7100000381469727,3900.0,3.444999933242798,3.444999933242798,3.430000066757202,3.430000066757202,3.430000066757202,700.0,9.079999923706055,9.079999923706055,9.050000190734863,9.069999694824219,9.069999694824219,13700,8.270000457763672,8.274999618530273,8.260000228881836,8.260000228881836,8.260000228881836,7500.0,16.565000534057617,16.565000534057617,16.549999237060547,16.55500030517578,16.55500030517578,3042.0
2022-12-20 15:50:00,9.970000267028809,9.989999771118164,9.880000114440918,9.899999618530273,9.899999618530273,133424,1.590000033378601,1.590000033378601,1.5850000381469727,1.590000033378601,1.590000033378601,11500.0,4.110000133514404,4.130000114440918,4.110000133514404,4.125,4.125,69800.0,9.869999885559082,9.890000343322754,9.859999656677246,9.864999771118164,9.864999771118164,85031,9.295000076293945,9.300000190734863,9.289999961853027,9.289999961853027,9.289999961853027,14200,6.835000038146973,6.860000133514404,6.829999923706055,6.849999904632568,6.849999904632568,19030.0,25.889999389648438,25.959999084472656,25.889999389648438,25.959999084472656,25.959999084472656,9839,6.989999771118164,6.989999771118164,6.980000019073486,6.980000019073486,6.980000019073486,16900,1.2599999904632568,1.2599999904632568,1.2450000047683716,1.25,1.25,74301.0,3.140000104904175,3.140000104904175,3.130000114440918,3.134999990463257,3.134999990463257,4300.0,1.2100000381469727,1.2100000381469727,1.2100000381469727,1.2100000381469727,1.2100000381469727,700.0,2.1050000190734863,2.109999895095825,2.0999999046325684,2.1050000190734863,2.1050000190734863,4100.0,6.940000057220459,6.940000057220459,6.914999961853027,6.929999828338623,6.929999828338623,10398.0,2.065000057220459,2.069999933242798,2.065000057220459,2.069999933242798,2.069999933242798,20700.0,29.729999542236328,29.739999771118164,29.709999084472656,29.719999313354492,29.719999313354492,23981,7.920000076293945,7.929999828338623,7.909999847412109,7.920000076293945,7.920000076293945,12551.0,96.47000122070312,96.51000213623047,96.25,96.30999755859375,96.30999755859375,9428.0,2.7100000381469727,2.7100000381469727,2.7100000381469727,2.7100000381469727,2.7100000381469727,2700.0,3.430000066757202,3.430000066757202,3.4200000762939453,3.430000066757202,3.430000066757202,4079.0,9.069999694824219,9.09000015258789,9.069999694824219,9.074999809265137,9.074999809265137,18582,8.260000228881836,8.260000228881836,8.229999542236328,8.229999542236328,8.229999542236328,10091.0,16.55500030517578,16.55500030517578,16.53499984741211,16.53499984741211,16.53499984741211,5680.0
2022-12-20 15:55:00,9.895000457763672,9.979999542236328,9.895000457763672,9.970000267028809,9.970000267028809,150140,1.590000033378601,1.590000033378601,1.5800000429153442,1.590000033378601,1.590000033378601,40189.0,4.125,4.125,4.099999904632568,4.110000133514404,4.110000133514404,168966.0,9.869999885559082,9.869999885559082,9.819999694824219,9.84000015258789,9.84000015258789,133338,9.295000076293945,9.300000190734863,9.270000457763672,9.270000457763672,9.270000457763672,33831,6.840000152587891,6.84499979019165,6.809999942779541,6.820000171661377,6.820000171661377,14836.0,25.959999084472656,25.969999313354492,25.84000015258789,25.90999984741211,25.90999984741211,26140,6.985000133514404,6.985000133514404,6.940000057220459,6.940000057220459,6.940000057220459,80097,1.2450000047683716,1.2599999904632568,1.2300000190734863,1.2300000190734863,1.2300000190734863,39314.0,3.130000114440918,3.140000104904175,3.109999895095825,3.119999885559082,3.119999885559082,46357.0,,,,,,,2.0999999046325684,2.109999895095825,2.0999999046325684,2.0999999046325684,2.0999999046325684,65450.0,6.929999828338623,6.934999942779541,6.909999847412109,6.920000076293945,6.920000076293945,6842.0,2.065000057220459,2.0799999237060547,2.059999942779541,2.069999933242798,2.069999933242798,31874.0,29.709999084472656,29.725000381469727,29.639999389648438,29.639999389648438,29.639999389648438,33005,7.920000076293945,7.929999828338623,7.909999847412109,7.929999828338623,7.929999828338623,9539.0,96.33000183105469,96.33000183105469,96.18000030517578,96.18000030517578,96.18000030517578,8291.0,2.7100000381469727,2.7200000286102295,2.700000047683716,2.700000047683716,2.700000047683716,26603.0,3.430000066757202,3.440000057220459,3.4100000858306885,3.440000057220459,3.440000057220459,4001.0,9.079999923706055,9.079999923706055,9.0600004196167,9.079999923706055,9.079999923706055,53385,8.229999542236328,8.270000457763672,8.229999542236328,8.270000457763672,8.270000457763672,10892.0,16.540000915527344,16.559999465942383,16.540000915527344,16.559999465942383,16.559999465942383,6073.0
2022-12-21 09:30:00,10.170000076293945,10.640000343322754,10.130000114440918,10.510000228881836,10.510000228881836,0,1.590000033378601,1.6100000143051147,1.590000033378601,1.6100000143051147,1.6100000143051147,0.0,4.179999828338623,4.25,4.179999828338623,4.215000152587891,4.215000152587891,0.0,10.239999771118164,10.279999732971191,10.079999923706055,10.130000114440918,10.130000114440918,0,9.420000076293945,9.5,9.319999694824219,9.470000267028809,9.470000267028809,0,6.889999866485596,6.940000057220459,6.889999866485596,6.889999866485596,6.889999866485596,0.0,26.549999237060547,26.639999389648438,26.450000762939453,26.450000762939453,26.450000762939453,0,7.090000152587891,7.159999847412109,7.039999961853027,7.130000114440918,7.130000114440918,0,1.2599999904632568,1.2899999618530273,1.2599999904632568,1.2899999618530273,1.2899999618530273,0.0,3.140000104904175,3.1700000762939453,3.140000104904175,3.1600000858306885,3.1600000858306885,0.0,1.2200000286102295,1.2200000286102295,1.2000000476837158,1.2200000286102295,1.2200000286102295,0.0,2.1500000953674316,2.1600000858306885,2.119999885559082,2.119999885559082,2.119999885559082,0.0,7.0,7.03000020980835,7.0,7.03000020980835,7.03000020980835,0.0,2.0799999237060547,2.0799999237060547,2.059999942779541,2.059999942779541,2.059999942779541,0.0,30.0,30.110000610351562,29.829999923706055,29.829999923706055,29.829999923706055,0,7.960000038146973,8.079999923706055,7.960000038146973,8.069999694824219,8.069999694824219,0.0,96.9000015258789,97.37999725341797,96.9000015258789,97.37999725341797,97.37999725341797,0.0,2.759999990463257,2.7699999809265137,2.759999990463257,2.7699999809265137,2.7699999809265137,0.0,3.440000057220459,3.5,3.440000057220459,3.5,3.5,0.0,9.210000038146973,9.329999923706055,9.199999809265137,9.300000190734863,9.300000190734863,0,8.329999923706055,8.329999923706055,8.220000267028809,8.220000267028809,8.220000267028809,0.0,16.639999389648438,16.75,16.6299991607666,16.649999618530273,16.649999618530273,0.0
2022-12-21 09:35:00,10.489999771118164,10.739999771118164,10.460000038146973,10.720000267028809,10.720000267028809,107757,1.6200000047683716,1.6200000047683716,1.6200000047683716,1.6200000047683716,1.6200000047683716,800.0,4.210000038146973,4.224999904632568,4.199999809265137,4.199999809265137,4.199999809265137,27189.0,10.109999656677246,10.140000343322754,10.0600004196167,10.079999923706055,10.079999923706055,59107,9.430000305175781,9.430000305175781,9.300000190734863,9.300000190734863,9.300000190734863,10700,6.900000095367432,6.949999809265137,6.900000095367432,6.929999828338623,6.929999828338623,5147.0,26.43000030517578,26.43000030517578,26.350000381469727,26.350000381469727,26.350000381469727,800,7.139999866485596,7.179999828338623,7.119999885559082,7.139999866485596,7.139999866485596,27030,1.25,1.25,1.25,1.25,1.25,2800.0,3.1549999713897705,3.1600000858306885,3.1549999713897705,3.1600000858306885,3.1600000858306885,200.0,1.2200000286102295,1.2200000286102295,1.2200000286102295,1.2200000286102295,1.2200000286102295,4300.0,2.130000114440918,2.140000104904175,2.119999885559082,2.119999885559082,2.119999885559082,119954.0,7.019999980926514,7.03000020980835,7.0,7.0,7.0,13400.0,2.049999952316284,2.0799999237060547,2.049999952316284,2.075000047683716,2.075000047683716,4300.0,29.770000457763672,30.0,29.770000457763672,29.950000762939453,29.950000762939453,17977,8.09000015258789,8.119999885559082,8.050000190734863,8.109999656677246,8.109999656677246,72700.0,97.4800033569336,97.63999938964844,97.375,97.45999908447266,97.45999908447266,2234.0,2.7699999809265137,2.7699999809265137,2.7699999809265137,2.7699999809265137,2.7699999809265137,5200.0,3.5,3.5,3.5,3.5,3.5,2800.0,9.289999961853027,9.399999618530273,9.270000457763672,9.289999961853027,9.289999961853027,92364,8.220000267028809,8.319999694824219,8.220000267028809,8.319999694824219,8.319999694824219,6600.0,16.579999923706055,16.639999389648438,16.579999923706055,16.610000610351562,16.610000610351562,4100.0
2022-12-21 09:40:00,10.729999542236328,10.760000228881836,10.550000190734863,10.550000190734863,10.550000190734863,64618,,,,,,,4.204999923706055,4.21999979019165,4.190000057220459,4.21999979019165,4.21999979019165,56740.0,10.050000190734863,10.069999694824219,10.039999961853027,10.069999694824219,10.069999694824219,13100,9.289999961853027,9.430000305175781,9.289999961853027,9.420000076293945,9.420000076293945,26200,6.920000076293945,6.949999809265137,6.920000076293945,6.929999828338623,6.929999828338623,8152.0,26.329999923706055,26.3700008392334,26.229999542236328,26.34000015258789,26.34000015258789,1800,7.130000114440918,7.159999847412109,7.130000114440918,7.159999847412109,7.159999847412109,4960,1.2599999904632568,1.2599999904632568,1.2599999904632568,1.2599999904632568,1.2599999904632568,7900.0,3.1600000858306885,3.1600000858306885,3.1600000858306885,3.1600000858306885,3.1600000858306885,100.0,,,,,,,2.115000009536743,2.130000114440918,2.115000009536743,2.130000114440918,2.130000114440918,23900.0,7.0,7.019999980926514,7.0,7.010000228881836,7.010000228881836,6000.0,2.0799999237060547,2.0799999237060547,2.069999933242798,2.069999933242798,2.069999933242798,89800.0,29.940000534057617,29.979999542236328,29.8799991607666,29.8799991607666,29.8799991607666,11600,8.109999656677246,8.109999656677246,8.069999694824219,8.079999923706055,8.079999923706055,1900.0,97.55999755859375,97.55999755859375,97.02999877929688,97.20999908447266,97.20999908447266,10921.0,2.759999990463257,2.7699999809265137,2.759999990463257,2.7699999809265137,2.7699999809265137,300.0,3.509999990463257,3.5299999713897705,3.509999990463257,3.5199999809265137,3.5199999809265137,2500.0,9.270000457763672,9.319999694824219,9.260000228881836,9.3100004196167,9.3100004196167,9700,8.324999809265137,8.369999885559082,8.319999694824219,8.369999885559082,8.369999885559082,6075.0,16.649999618530273,16.649999618530273,16.6200008392334,16.6299991607666,16.6299991607666,9000.0
2022-12-21 09:45:00,10.539999961853027,10.729999542236328,10.460000038146973,10.670000076293945,10.670000076293945,63510,,,,,,,4.215000152587891,4.215000152587891,4.199999809265137,4.204999923706055,4.204999923706055,25750.0,10.050000190734863,10.069999694824219,10.010000228881836,10.039999961853027,10.039999961853027,48176,9.420000076293945,9.420000076293945,9.359999656677246,9.359999656677246,9.359999656677246,9800,6.925000190734863,6.940000057220459,6.925000190734863,6.925000190734863,6.925000190734863,3000.0,26.3799991607666,26.3799991607666,26.25,26.25,26.25,650,7.139999866485596,7.139999866485596,7.099999904632568,7.110000133514404,7.110000133514404,12857,1.2599999904632568,1.2599999904632568,1.25,1.25,1.25,23600.0,,,,,,,1.2200000286102295,1.2200000286102295,1.2200000286102295,1.2200000286102295,1.2200000286102295,100.0,2.119999885559082,2.130000114440918,2.115000009536743,2.119999885559082,2.119999885559082,41700.0,7.0,7.010000228881836,7.0,7.0,7.0,3600.0,2.069999933242798,2.069999933242798,2.055000066757202,2.055000066757202,2.055000066757202,12600.0,29.90999984741211,29.979999542236328,29.8799991607666,29.90999984741211,29.90999984741211,15000,8.079999923706055,8.130000114440918,8.079999923706055,8.130000114440918,8.130000114440918,5356.0,97.3550033569336,97.3550033569336,97.0199966430664,97.04000091552734,97.04000091552734,2372.0,2.765000104904175,2.765000104904175,2.759999990463257,2.765000104904175,2.765000104904175,1200.0,3.5199999809265137,3.5299999713897705,3.5199999809265137,3.5299999713897705,3.5299999713897705,2600.0,9.295000076293945,9.3100004196167,9.279999732971191,9.295000076293945,9.295000076293945,7700,8.399999618530273,8.399999618530273,8.34000015258789,8.399999618530273,8.399999618530273,15101.0,16.639999389648438,16.649999618530273,16.600000381469727,16.639999389648438,16.639999389648438,10800.0
2022-12-21 09:50:00,10.699999809265137,10.819999694824219,10.6899995803833,10.699999809265137,10.699999809265137,43110,,,,,,,4.204999923706055,4.215000152587891,4.199999809265137,4.204999923706055,4.204999923706055,30090.0,10.050000190734863,10.0600004196167,10.0,10.039999961853027,10.039999961853027,57093,9.390000343322754,9.390000343322754,9.350000381469727,9.380000114440918,9.380000114440918,11500,6.925000190734863,6.940000057220459,6.920000076293945,6.920000076293945,6.920000076293945,5981.0,26.280000686645508,26.3799991607666,26.25,26.3799991607666,26.3799991607666,1800,7.119999885559082,7.130000114440918,7.114999771118164,7.130000114440918,7.130000114440918,3304,1.25,1.25,1.25,1.25,1.25,4800.0,3.1700000762939453,3.174999952316284,3.1700000762939453,3.174999952316284,3.174999952316284,810.0,1.2200000286102295,1.2200000286102295,1.2100000381469727,1.2100000381469727,1.2100000381469727,1700.0,2.119999885559082,2.130000114440918,2.119999885559082,2.125,2.125,30200.0,7.010000228881836,7.010000228881836,7.0,7.010000228881836,7.010000228881836,500.0,2.059999942779541,2.075000047683716,2.059999942779541,2.069999933242798,2.069999933242798,3516.0,29.8799991607666,29.8799991607666,29.65999984741211,29.65999984741211,29.65999984741211,10753,8.130000114440918,8.130000114440918,8.109999656677246,8.119999885559082,8.119999885559082,3300.0,97.41999816894531,97.72000122070312,97.41999816894531,97.6500015258789,97.6500015258789,3835.0,2.759999990463257,2.759999990463257,2.75,2.755000114440918,2.755000114440918,1200.0,3.5199999809265137,3.5199999809265137,3.5199999809265137,3.5199999809265137,3.5199999809265137,100.0,9.289999961853027,9.300000190734863,9.260000228881836,9.279999732971191,9.279999732971191,36600,8.399999618530273,8.430000305175781,8.390000343322754,8.40999984741211,8.40999984741211,8280.0,16.645000457763672,16.649999618530273,16.6200008392334,16.6200008392334,16.6200008392334,11075.0
2022-12-21 09:55:00,10.699999809265137,10.704999923706055,10.680000305175781,10.699999809265137,10.699999809265137,18000,1.6100000143051147,1.6100000143051147,1.6100000143051147,1.6100000143051147,1.6100000143051147,1500.0,4.210000038146973,4.215000152587891,4.199999809265137,4.204999923706055,4.204999923706055,14200.0,10.029999732971191,10.029999732971191,9.970000267028809,9.970000267028809,9.970000267028809,18104,9.369999885559082,9.369999885559082,9.329999923706055,9.329999923706055,9.329999923706055,12200,6.920000076293945,6.920000076293945,6.880000114440918,6.90500020980835,6.90500020980835,12237.0,26.3799991607666,26.3799991607666,26.34000015258789,26.34000015258789,26.34000015258789,800,7.119999885559082,7.130000114440918,7.110000133514404,7.119999885559082,7.119999885559082,13600,1.2549999952316284,1.2599999904632568,1.2549999952316284,1.2549999952316284,1.2549999952316284,1300.0,3.180000066757202,3.180000066757202,3.1700000762939453,3.1700000762939453,3.1700000762939453,1500.0,,,,,,,2.130000114440918,2.130000114440918,2.125,2.125,2.125,1100.0,7.0,7.0,6.994999885559082,6.994999885559082,6.994999885559082,3600.0,2.075000047683716,2.075000047683716,2.075000047683716,2.075000047683716,2.075000047683716,500.0,29.610000610351562,29.610000610351562,29.5,29.520000457763672,29.520000457763672,15800,8.109999656677246,8.130000114440918,8.09000015258789,8.109999656677246,8.109999656677246,12500.0,97.71499633789062,98.6449966430664,97.48999786376953,98.6449966430664,98.6449966430664,11608.0,2.755000114440918,2.759999990463257,2.755000114440918,2.759999990463257,2.759999990463257,300.0,3.5,3.5,3.5,3.5,3.5,400.0,9.270000457763672,9.300000190734863,9.260000228881836,9.274999618530273,9.274999618530273,37800,8.40999984741211,8.40999984741211,8.380000114440918,8.380000114440918,8.380000114440918,1800.0,16.639999389648438,16.65999984741211,16.6299991607666,16.6299991607666,16.6299991607666,12100.0
2022-12-21 10:00:00,10.699999809265137,10.729999542236328,10.635000228881836,10.635000228881836,10.635000228881836,37312,1.6200000047683716,1.625,1.6200000047683716,1.625,1.625,13300.0,4.204999923706055,4.215000152587891,4.190000057220459,4.195000171661377,4.195000171661377,26875.0,9.979999542236328,10.020000457763672,9.970000267028809,9.979999542236328,9.979999542236328,29944,9.34000015258789,9.34000015258789,9.34000015258789,9.34000015258789,9.34000015258789,14900,6.920000076293945,6.929999828338623,6.909999847412109,6.929999828338623,6.929999828338623,3742.0,26.40999984741211,26.53499984741211,26.40999984741211,26.5,26.5,7500,7.130000114440918,7.130000114440918,7.105000019073486,7.105000019073486,7.105000019073486,6613,1.25,1.2599999904632568,1.25,1.2599999904632568,1.2599999904632568,988.0,3.1649999618530273,3.1700000762939453,3.1600000858306885,3.1700000762939453,3.1700000762939453,1400.0,,,,,,,2.119999885559082,2.119999885559082,2.119999885559082,2.119999885559082,2.119999885559082,48100.0,6.994999885559082,7.0,6.994999885559082,7.0,7.0,5700.0,2.065000057220459,2.0799999237060547,2.065000057220459,2.069999933242798,2.069999933242798,1529.0,29.510000228881836,29.690000534057617,29.510000228881836,29.65999984741211,29.65999984741211,12000,8.109999656677246,8.119999885559082,8.0600004196167,8.069999694824219,8.069999694824219,8000.0,98.625,99.08999633789062,98.625,99.0,99.0,6900.0,2.759999990463257,2.7750000953674316,2.759999990463257,2.7699999809265137,2.7699999809265137,16000.0,3.509999990463257,3.509999990463257,3.509999990463257,3.509999990463257,3.509999990463257,500.0,9.279999732971191,9.279999732971191,9.229999542236328,9.229999542236328,9.229999542236328,10900,8.375,8.399999618530273,8.359999656677246,8.395000457763672,8.395000457763672,7234.0,16.6299991607666,16.68000030517578,16.6299991607666,16.68000030517578,16.68000030517578,6100.0
