,Date,Open,High,Low,Close,Volume,Close_Change,Open_Change,High_Change,Low_Change,Volume_Change,AO,ROC,RSI,StochRSI,StochOsc,TSI,CMF,ATR,BB_HL,BB_LH,CCI,Ratio_EMA5,Ratio_EMA20,Ratio_EMA5_Change,Ratio_EMA20_Change,MACD,MACD_Signal,MACD_Diff
11,2018-01-04,14925.0,15470.0,14205.0,14900.0,760,-0.005008347245408995,0.001677852348993314,0.0012944983818770073,-0.03037542662116044,0.057023643949930536,0.0,0.0,0.0,0.0,31.42516398330352,0.0,0.0,0.0,0.0,0.0,0.0,1.0010065585530856,0.0,-0.005509105924573765,0.0,0.0,0.0,0.0
12,2018-01-05,15085.0,16845.0,14870.0,16590.0,814,0.11342281879194638,0.010720268006700229,0.08888170652876526,0.04681450193593806,0.07105263157894748,0.0,-13.141361256544503,0.0,0.0,51.58020274299344,0.0,0.0,0.0,0.0,0.0,0.0,1.0735539846743192,0.0,0.07247447631721604,0.0,0.0,0.0,0.0
13,2018-01-08,16425.0,16455.0,13870.0,14905.0,958,-0.1015672091621459,0.08882996353994033,-0.02315227070347281,-0.0672494956287828,0.1769041769041768,0.0,-18.104395604395602,38.744139917057495,0.0,31.48479427549195,0.0,0.0,2078.9285714285716,0.0,0.0,-32.22249786377801,0.9760609177307297,0.0,-0.09081338091550717,0.0,0.0,0.0,0.0
14,2018-01-09,14675.0,15365.0,14185.0,14750.0,863,-0.01039919490103991,-0.106544901065449,-0.06624126405347919,0.022710886806056152,-0.09916492693110646,0.0,-13.438967136150234,38.01336234178016,0.0,33.310991957104555,0.0,0.0,2014.7193877551022,0.0,0.0,-43.088255803633764,0.9770125713274415,0.0,0.0009749940597194584,0.0,0.0,0.0,0.0
15,2018-01-10,14405.0,14720.0,13480.0,14450.0,887,-0.02033898305084747,-0.018398637137989726,-0.041978522616335834,-0.04970038773352137,0.02780996523754342,0.0,-5.740378343118069,36.57541593087617,0.0,35.90797041906327,0.0,0.0,1961.525145772595,0.0,0.0,-86.5151836908048,0.9710133071580083,0.0,-0.006140416557058326,0.0,0.0,0.0,0.0
16,2018-01-11,14500.0,14910.0,12820.0,13385.0,1298,-0.07370242214532874,0.006594932315168389,0.012907608695652106,-0.04896142433234418,0.463359639233371,0.0,-5.305978068623983,31.95428236925376,0.0,22.377622377622377,0.0,0.0,1970.7019210745525,0.0,0.0,-132.57905425007237,0.9306400730927317,0.0,-0.04157845599813892,0.0,0.0,0.0,0.0
17,2018-01-12,13000.0,14080.0,12850.0,13945.0,787,0.04183787822189022,-0.10344827586206895,-0.0556673373574782,0.002340093603744098,-0.3936825885978429,0.0,-11.65663604687995,36.497594035060125,0.0,36.68122270742358,0.0,0.0,1917.7946409977988,0.0,0.0,-122.3452768729643,0.9795095865200916,0.0,0.05251172267378856,0.0,0.0,0.0,0.0
18,2018-01-16,13600.0,14280.0,11160.0,11160.0,2552,-0.19971315883829333,0.04615384615384621,0.014204545454545414,-0.13151750972762644,2.2426937738246506,0.0,-24.02995234853642,26.88397235920783,0.0,0.0,0.0,0.0,2003.666452355099,0.0,0.0,-224.50261780104717,0.8447413703526199,0.0,-0.1375874396964949,0.0,0.0,0.0,0.0
19,2018-01-17,11190.0,11800.0,9225.0,10945.0,2657,-0.01926523297491034,-0.1772058823529412,-0.1736694677871149,-0.1733870967741935,0.04114420062695934,0.0,-20.371044016005822,26.30786121392248,0.0,22.57217847769029,0.0,-0.09928268244721863,2044.475991472592,151.11562679074908,-2.438126790749055,-250.53042282363074,0.8787097357411225,0.8449911052231799,0.04021155655526054,0.0,0.0,0.0,0.0
20,2018-01-18,11125.0,12075.0,10645.0,11815.0,1708,0.07948835084513473,-0.005808757819481647,0.02330508474576276,0.153929539295393,-0.3571697403086187,0.0,-18.348306841741536,32.601854293695595,0.0,33.98950131233596,0.0,-0.030620830150116955,2000.5848492245498,128.38820097224684,16.64679902775317,-142.6317734676002,0.9651062687085114,0.8465026012185117,0.09832203906847603,0.0017887714864557314,0.0,0.0,0.0
21,2018-01-19,11335.0,12030.0,10990.0,11360.0,979,-0.03851036817604736,0.018876404494382104,-0.003726708074534124,0.03240958196336319,-0.4268149882903981,0.0,-23.527431841130934,31.10555036225756,0.0,28.018372703412073,0.0,-0.037673817386777095,1931.9716457085106,130.7468525513842,10.868147448615794,-115.19902765116989,0.95077744958826,0.8433986773154917,-0.014846882239637593,-0.0036667623921675663,0.0,0.0,0.0
22,2018-01-22,11300.0,11830.0,9955.0,10355.0,1137,-0.08846830985915488,-0.0030877812086458345,-0.01662510390689942,-0.09417652411282984,0.16138917262512775,0.0,-30.851419031719534,28.043902033578206,0.0,14.829396325459317,0.0,-0.052993806469151646,1927.9022424436168,139.1791832748329,-0.9066832748329011,-119.25464918129957,0.906974633324445,0.827107673297476,-0.04607052500328457,-0.019315899415291105,0.0,0.0,0.0
23,2018-01-23,10625.0,11350.0,9865.0,11095.0,1241,0.07146306132303226,-0.05973451327433632,-0.04057480980557904,-0.009040683073832212,0.09146877748460858,0.0,-25.536912751677853,33.253411476514756,0.0,24.540682414698164,0.0,0.012177355187084656,1896.2663679833586,116.4011399456973,19.753860054302702,-95.45987759835374,0.9810146850406969,0.8349333830564503,0.08163409316627068,0.009461536885246202,0.0,0.0,0.0
24,2018-01-24,10790.0,11455.0,10435.0,11115.0,838,0.0018026137899955774,0.015529411764705792,0.009251101321585908,0.05778003041054225,-0.3247381144238517,0.0,-33.00180831826401,33.393766209370554,0.0,24.80314960629921,0.0,0.02039204174555652,1833.6759131274043,110.03523957963154,24.609760420368463,-73.88711690472898,0.9884557985456816,0.8445752389226809,0.007585119385522754,0.011548054086584214,0.0,0.0,0.0
25,2018-01-25,11090.0,11710.0,10830.0,11245.0,769,0.011695906432748648,0.027803521779425466,0.022261021388040092,0.037853378054623965,-0.08233890214797135,0.0,-24.55551828245555,34.35996136684014,0.0,26.509186351706038,0.0,0.004482433313647531,1765.5562050468754,102.19258452432338,30.18241547567664,-55.728108865866616,1.0000111233237219,0.857268379292863,0.011690279722210928,0.015029022620143495,1644.5090729149688,0.0,0.0
26,2018-01-26,11355.0,11570.0,10925.400390625,10925.400390625,573,-0.028421485938194713,0.02389540126239864,-0.011955593509820672,0.008808900334718484,-0.25487646293888166,0.0,-25.929488877118644,33.08914416608128,0.5452823239197216,23.518677602005532,0.0,-0.003579470736792074,1685.4878767845987,102.38638167301507,28.10631852229743,-54.2180612303537,0.9808784622069063,0.8628809354059096,-0.019132448300399507,0.006547023369363192,1617.030000530358,0.0,0.0
27,2018-01-29,11510.0,11775.0,10970.0,11170.0,463,0.022388159758876203,0.013650374284456257,0.017718236819360467,0.004082194499093195,-0.19197207678883077,0.0,-22.698961937716263,35.06848310735286,0.7484192088607945,31.677524429967427,0.0,0.006178587399783529,1625.7815719696275,94.33728038853718,34.867919806775305,-39.962560616432796,1.0018905618123193,0.8749188102837445,0.02142171575277252,0.013950794812927603,1557.560900899618,0.0,0.0
28,2018-01-30,11120.0,11245.0,9720.0,9940.0,1137,-0.11011638316920325,-0.03388357949609033,-0.045010615711252644,-0.113947128532361,1.4557235421166306,0.0,-25.737766156144936,30.226286545597986,0.38163179449196805,12.576956904133684,0.0,-0.035032385891655894,1618.5828882575113,107.78889767770607,19.151302517606435,-94.53384375347115,0.924999807505495,0.8613383231088325,-0.0767456618891954,-0.015521997030224721,1591.3379778168492,0.0,0.0
29,2018-01-31,10000.0,10275.0,9500.0,10000.0,842,0.006036217303822866,-0.1007194244604317,-0.08626056024899953,-0.02263374485596703,-0.2594547053649956,0.0,-28.289709573323773,30.72875551495133,0.43385772508756276,13.632365875109938,0.0,-0.04510069047752699,1558.326967667689,100.60296643824351,23.909733757068988,-124.78699622627309,0.9526260233064743,0.8576171069012187,0.02986618545951991,-0.004320272426963201,1594.880269101668,0.0,0.0
30,2018-02-01,10020.0,10175.0,8480.0,9090.0,1485,-0.09099999999999997,0.0020000000000000018,-0.009732360097323589,-0.10736842105263156,0.7636579572446556,0.0,-18.548387096774192,27.494741648657595,0.1164780721505321,10.517241379310345,0.0,-0.055949592076440756,1568.0893271199968,106.71241223156429,14.85778796374819,-172.91239336078345,0.9064439014305332,0.8398778262046708,-0.04847875320017747,-0.020684382988399475,1652.072887411976,0.0,0.0
31,2018-02-02,8890.0,9075.0,7750.0,8585.0,2535,-0.05555555555555558,-0.11277445109780437,-0.10810810810810811,-0.08608490566037741,0.707070707070707,0.0,-21.5623572407492,25.86773270798689,0.0,12.787136294027565,0.0,-0.028046467846941175,1551.7972323257113,105.79351510564479,12.619185089667708,-211.03493544256708,0.8992228540847662,0.8215740346957681,-0.007966347762250803,-0.021793397727400188,1718.3397776845904,0.0,0.0
32,2018-02-05,8305.0,8315.0,6870.0,7260.0,2186,-0.1543389633080955,-0.06580427446569181,-0.08374655647382923,-0.11354838709677417,-0.13767258382643,0.0,-38.55268726195514,22.16211448249952,0.0,7.492795389048991,0.0,-0.0887275498546653,1563.4545728738747,115.4847945621804,-1.7370943668678827,-209.41059865639477,0.8264316805214562,0.7839857036683929,-0.08094898081454704,-0.04575160538184997,1856.3740674687233,0.0,0.0
33,2018-02-06,6850.0,7920.0,5970.0,7550.0,2234,0.03994490358126712,-0.17519566526189045,-0.047504509921827975,-0.13100436681222705,0.021957913998170264,-4539.505888097427,-33.5387323943662,24.70448146910263,0.1969854620227851,25.88042588042588,0.0,-0.026517811699503967,1591.0649605257406,102.8467774837628,7.223422711549691,-166.42817134892738,0.9016895491060363,0.7712139339779278,0.09106362976924398,-0.01629081962936818,1920.2314276418329,1730.515451154063,189.71597648776992
34,2018-02-07,7620.0,8540.0,7235.0,8245.0,1379,0.09205298013245033,0.11240875912408765,0.07828282828282829,0.21189279731993294,-0.38272157564905995,-4598.035299862133,-20.376629647513276,30.558297388532182,0.650545722819696,37.54125412541254,0.0,0.002585921054127535,1570.6317490596161,88.02444892003346,18.79325127527903,-96.64625140848909,0.989742836546911,0.785272176150037,0.09765366309077606,0.01822871910469326,1892.9375482601718,1762.9998705752848,129.93767768488692
35,2018-02-08,7790.0,8690.0,7645.0,8325.0,906,0.009702850212249814,0.022309711286089273,0.017564402810304358,0.056668970283344944,-0.3430021754894851,-4527.535299862133,-24.966200991437585,31.221146579168746,0.7019040258329958,40.18771331058021,0.0,-0.005631593581068516,1533.0866241267865,82.54571803981936,21.209482155493152,-71.52003335259194,0.9995640136710564,0.8015317637613966,0.009922958531743742,0.020705671364896316,1843.5997504738552,1779.119846554999,64.47990391885628
36,2018-02-09,8165.0,8770.0,7715.0,8610.0,764,0.03423423423423433,0.0481386392811296,0.009205983889528202,0.00915631131458472,-0.1567328918322296,-4292.4176528033095,-22.53711201079622,33.65093648500128,0.8901668886458225,45.47803617571059,0.0,0.03578856901966388,1498.9375795463018,74.43454313297725,26.933157062335255,-55.18074359464482,1.0222714140455875,0.8240080514466779,0.022717304808858252,0.028041668092859462,1761.2000541971247,1775.5358880834242,-14.335833886299497
37,2018-02-12,8380.0,8920.0,8075.0,8860.0,679,0.029036004645760727,0.026331904470300094,0.01710376282782211,0.04666234607906672,-0.1112565445026178,-3885.608829273897,-21.209426411738548,35.793685793786935,1.0,49.78466838931955,-44.635592005936566,0.034761197881330336,1452.2277524358517,67.524179493484,31.3010207018285,-36.38586914259935,1.034046443697497,0.8490475148632798,0.011518496448326143,0.030387401400558067,1656.62821176724,1751.7543528201875,-95.12614105294756
38,2018-02-13,8925.0,9000.0,8335.0,8700.0,550,-0.018058690744920947,0.06503579952267313,0.008968609865470878,0.03219814241486074,-0.18998527245949925,-3382.947064568014,-20.369051119944295,35.014310205461896,0.9428256970141301,47.02842377260982,-43.430104973832776,0.14151051224788783,1395.9971986904336,67.45999731027501,30.135202885037483,-26.949031705180616,1.0101963632154833,0.8647554277151512,-0.023064805867647142,0.018500628736191294,1568.5832843732605,1715.1201391308023,-146.53685475754173
39,2018-02-14,8505.0,9390.0,8505.0,9290.0,944,0.06781609195402294,-0.04705882352941182,0.043333333333333224,0.020395920815836854,0.7163636363636363,-2995.87353515625,-16.83079677708147,40.18630107954535,1.0,57.19207579672696,-41.008707753432994,0.14495941982762733,1359.4973987839742,55.258090297421184,41.509609897891316,4.263441080374025,1.0511279644915659,0.8931569000621387,0.0405184603375488,0.032843358291522406,1434.6610958523543,1659.0283304751129,-224.3672346227586
40,2018-02-15,9400.0,10180.0,9375.0,10090.0,1783,0.08611410118406893,0.10523221634332747,0.08413205537806179,0.10229276895943573,0.888771186440678,-2505.4911822150734,1.5090543259557343,46.413825374638414,1.0,70.97329888027562,-37.095616600851585,0.15719198996040448,1325.9618702994046,38.55857399692314,57.34662619838936,72.40768841679306,1.09017244704236,0.933578546532118,0.037145318048578346,0.045257049984350095,1249.5692262607354,1577.1365096322374,-327.56728337150207
41,2018-02-16,10090.0,10265.0,9675.0,10020.0,1101,-0.0069375619425173785,0.07340425531914896,0.008349705304518729,0.03200000000000003,-0.3825014021312395,-2032.050005744486,0.2,45.962889456416754,0.981406016250679,76.77725118483413,-33.95620483916769,0.1762965764239313,1273.3931652780186,37.87920953161248,57.35599066370002,99.11335287693285,1.0535970016986727,0.9583093343959953,-0.03355014653224497,0.026490312953037165,1095.8981691589179,1480.8888415375736,-384.99067237865574
42,2018-02-20,10350.0,11760.0,10315.0,11735.0,2080,0.17115768463073855,0.025768087215064517,0.14564052605942512,0.06614987080103352,0.8891916439600362,-1424.5647116268374,29.0979097909791,56.98850351313983,1.0,99.56822107081175,-27.416353623246113,0.2781243362382615,1306.7222249010174,8.30533794818818,87.61986224712432,183.33855799373046,1.144671253512544,1.0153875883598675,0.08644125948254988,0.05956140873849214,826.2026324647995,1349.9515997230187,-523.7489672582192
43,2018-02-21,11240.0,11340.0,10220.0,10370.0,1326,-0.11631870472944184,0.08599033816425128,-0.0357142857142857,-0.009209888511875874,-0.36250000000000004,-902.5794175091905,20.792079207920793,48.50541326612282,0.756417748634417,75.99309153713298,-24.018560849944002,0.2044993676963204,1321.5992088366588,32.38616306501313,63.17653713029936,122.9616306954436,1.0076536489556975,1.0166652775116563,-0.11970039794080056,0.0012583265409542577,714.3761848273589,1222.8365167438867,-508.4603319165278
44,2018-02-22,10505.0,10900.0,9710.0,10085.0,1168,-0.02748312439729994,-0.0653914590747331,-0.03880070546737213,-0.049902152641878694,-0.11915535444947212,-491.52059397977973,38.91184573002755,46.934486998006044,0.7113103943596263,71.07081174438687,-21.748380937095742,0.17323195399203167,1312.1992653483262,36.20760854918375,58.84009164612874,81.25365941539431,0.9865502755550963,1.010230819090267,-0.020943082399862423,-0.0063289841442584205,641.3568747430108,1106.5405883437115,-465.1837136007007
45,2018-02-23,9975.0,10360.0,9590.0,10319.400390625,0,0.023242477999504185,-0.05045216563541166,-0.04954128440366967,-0.012358393408856805,-1.0,-309.0058880974266,36.680799875827816,48.41425441058826,0.7538002261730916,75.11917773100173,-19.46397815604235,0.1805619127423136,1273.4707463948744,29.862143521323148,64.72275686930186,61.296878349797424,1.0063001901736457,1.011515003661397,0.02001916689692962,0.001271179365015307,558.1404966527898,996.8605700055273,-438.7200733527375
46,2018-02-26,9680.0,10390.0,9270.0,10250.0,745,-0.00672523480027476,-0.029573934837092697,0.0028957528957529455,-0.033368091762252305,0.0,-159.72647633272027,24.31776834445118,47.98757843109326,0.7211956716617028,73.92055267702936,-17.724405295952963,0.2258448909382375,1262.5085502238119,29.98082025533349,64.26637993997902,44.88592625758463,0.99968834151884,1.0102949393347571,-0.006570453547926625,-0.0012061752146270699,492.11811766725987,895.9120795378739,-403.793961870614
47,2018-02-27,10285.0,10875.0,10100.0,10660.0,761,0.040000000000000036,0.0625,0.04667949951876804,0.08953613807982741,0.021476510067114152,-132.22647633272027,28.048048048048045,50.749083759929086,0.7639284489952736,75.69060773480663,-15.459781042251572,0.24634494591221218,1227.686510922111,20.063328599346548,73.92887159596596,74.47842128702571,1.0261053328110183,1.0187683075919276,0.02642522693827032,0.008387024350285266,402.0764461809613,797.1449528664914,-395.0685066855301
48,2018-02-28,10665.0,11005.0,10330.0,10645.0,1130,-0.0014071294559099279,0.03694701020904234,0.011954022988505786,0.022772277227722793,0.4848883048620236,-33.917652803309466,23.635307781649246,50.64314580804649,0.7537443315838199,72.90400972053463,-13.624913009070335,0.27623919025206334,1188.2089029991032,21.85388007785649,72.49082011745601,76.03585425181049,1.0163069289034914,1.0228672407912922,-0.009549120927657806,0.004023420407583522,328.14549050159985,703.3450603935131,-375.19956989191326
49,2018-03-01,10450.0,11100.0,10220.0,11065.0,1345,0.039455143259746306,-0.020159399906235387,0.008632439800090763,-0.010648596321394033,0.19026548672566368,138.25881778492658,24.88713318284424,53.565968516291925,0.8533465381065091,82.81829419035847,-11.229736465193673,0.31028609826514447,1166.1939813563101,15.65839820019474,79.21880199511776,82.80039668095094,1.036909673822159,1.034164255478191,0.02027216811450483,0.011044458397317714,232.97855382402122,609.2717590796148,-376.29320525559353
50,2018-03-02,11035.0,11215.0,10760.0,11060.0,748,-0.0004518752824220762,0.05598086124401913,0.010360360360360366,0.052837573385518644,-0.4438661710037175,425.39117072610316,27.126436781609197,53.52533169157264,0.8423982271805565,81.00407055630936,-9.246463663581677,0.34653650555758064,1115.3944112594309,19.013485443161677,76.84871475215084,95.60250468997542,1.024002520405078,1.0396123357853542,-0.012447712412117728,0.005268099606328125,156.1613976940189,518.6496868024956,-362.4882891084767
51,2018-03-05,11350.0,11700.0,11340.0,11615.0,990,0.05018083182640143,0.028545536927956583,0.043245653143111795,0.05390334572490696,0.32352941176470584,820.5970530790437,25.02691065662002,57.389492348794136,1.0,95.76642335766424,-6.417605389632647,0.363971200211723,1081.437667598043,12.832644794771522,84.54455540054097,134.83453009107458,1.0490265443685773,1.0538946304679386,0.02443746325311813,0.013738096587508464,49.923894769441176,424.9045283958847,-374.98063362644353
52,2018-03-06,11595.0,11655.0,10570.0,10650.0,1580,-0.08308222126560483,0.021585903083700453,-0.0038461538461538325,-0.0679012345679012,0.595959595959596,992.87646484375,5.550049554013875,49.65824980657766,0.5505925370930274,65.89861751152074,-5.87182194406994,0.35854986044959386,1081.6921199124683,33.58649106067475,65.48570913463776,62.054830164873785,0.9742534972253909,1.0391431114595109,-0.07127850819846826,-0.01399714789502049,43.100507637427654,348.5437242441933,-305.44321660676565
53,2018-03-07,10735.0,10880.0,9385.0,9790.0,1888,-0.08075117370892015,-0.07416990081931862,-0.06649506649506653,-0.11210974456007572,0.19493670886075942,897.052935431986,-2.2954091816367264,43.97289242610075,0.0,20.883534136546185,-7.026470637283576,0.26126913499919857,1111.2141113472921,55.72399423492383,44.46820596038868,-79.49573280225148,0.9278772706935245,1.0096441705762136,-0.04760180657697688,-0.028387755794161085,105.8673637859938,300.0084521525534,-194.1410883665596
54,2018-03-08,9970.0,10100.0,9105.0,9400.0,2524,-0.03983656792645551,-0.07126222636236612,-0.0716911764705882,-0.029834842834310038,0.3368644067796611,737.2441119025734,-19.89774179804005,41.64440518190164,0.0,11.11111111111111,-8.665500596237756,0.17079225316379257,1102.913103393914,68.36959456824096,32.400105627071554,-139.88817356598568,0.9245317004657024,0.9823332057610827,-0.00360561717965302,-0.027050089141349876,184.9483210102444,276.99642592409157,-92.04810491384717
55,2018-03-09,9350.0,9445.0,8390.0,9015.0,2742,-0.040957446808510656,-0.06218655967903708,-0.0648514851485148,-0.07852828116419552,0.08637083993660855,399.4941119025734,-13.066538090646093,39.424977058278635,0.0,18.5459940652819,-10.681456684916904,0.1675783168550013,1099.4907388657773,81.527710585705,19.58698960960751,-180.03598508249323,0.9214770346007134,0.9569794856989794,-0.003304014198161509,-0.025809694626437896,275.51091346787325,276.6993234328479,-1.1884099649746531
56,2018-03-12,9490.0,9940.0,8735.0,8910.0,2732,-0.011647254575707144,0.014973262032085488,0.052408681842244675,0.04112038140643626,-0.00364697301239969,8.729406020220267,-11.650966782350025,38.817368661690935,0.0,15.709969788519638,-12.503949336482659,0.06314318262693269,1107.027114661079,85.95382299251139,15.310877202801109,-125.78530495386677,0.9386716028204177,0.9400057258261547,0.01865979028674869,-0.017736806406489447,351.7008544136752,291.6996296290134,60.001224784661815
57,2018-03-13,9165.0,9515.0,8825.0,9070.0,3375,0.017957351290684542,-0.03424657534246578,-0.04275653923541245,0.01030337721808805,0.2353587115666178,-337.4911822150734,-12.107296386716994,40.32657509897083,0.08126192043012893,20.54380664652568,-13.626013517576627,0.004486742723690986,1077.239463613859,82.2097477756592,19.15995241965332,-110.88969089533077,0.9699056502938415,0.935137221026193,0.03327473354853283,-0.005179228877231434,394.6223083807454,312.28416537935976,82.33814300138562
58,2018-03-14,8905.0,9395.0,8185.0,8275.0,2638,-0.08765159867695704,-0.028368794326241176,-0.012611665790856597,-0.07252124645892355,-0.21837037037037033,-542.6088292738968,-19.26829268292683,35.62438958984934,0.0,2.5604551920341394,-15.975954389946057,-0.06857331946735938,1086.7223590700119,102.45087868578587,-1.2936784904733583,-133.34554712738446,0.9201993449127196,0.9142772651325111,-0.05124859863025122,-0.02230683949334278,487.171911250889,347.2617145536656,139.9101966972234
59,2018-03-15,8005.0,8450.0,7700.0,8235.0,3093,-0.004833836858006091,-0.10106681639528359,-0.10058541777541241,-0.05925473427000616,0.1724791508718726,-754.1382410386032,-22.74859287054409,35.40072454502557,0.0,13.375,-17.96263979780862,-0.04675408343462689,1062.6707619935826,97.61316773123795,3.0165324640745523,-139.50695156245905,0.9422112921622471,0.90259181926096,0.02392084646790882,-0.012781074535258674,557.3213504083997,389.27364172461245,168.04770868378722
60,2018-03-16,8340.0,8640.0,7885.0,8555.0,3065,0.03885853066180944,0.04184884447220494,0.022485207100591653,0.02402597402597406,-0.009052699644358175,-797.3382352941171,-19.63363081258807,38.715658491655205,0.15075578478124196,21.375,-18.776640487130063,-0.016766657599060396,1040.694278994041,84.74994382778455,15.112256367527971,-99.9918400652794,0.9857824700246962,0.9062780005561328,0.04624353181170138,0.004083995906578375,580.403431225157,427.4995996247214,152.90383160043558
61,2018-03-19,8275.0,8720.0,8100.0,8400.0,2746,-0.018118059614260718,-0.007793764988009544,0.0092592592592593,0.027266962587190857,-0.10407830342577484,-895.7058823529405,-24.084952553095345,37.706340487597934,0.1048542584626873,17.5,-19.728598619825096,-0.023517929899811874,1010.6446876373238,83.95226613906163,15.099934056250884,-83.97745571658622,0.978383531989295,0.9071968013377494,-0.00750564983694213,0.0010138178142389265,604.2380708254641,462.8472938648699,141.39077696059417
62,2018-03-20,8420.0,9025.0,8320.0,8945.0,2050,0.06488095238095237,0.017522658610271913,0.03497706422018343,0.02716049382716057,-0.2534595775673707,-941.9705882352937,-19.122965641952984,43.30325863961946,0.3593895831325076,31.125,-19.03772156237054,-0.03508758133539143,988.8129242346578,68.55743947575809,29.099760719554425,-53.54959702785776,1.0275239228557023,0.9246840938091944,0.05022610178903242,0.019276184005122543,572.550246343364,484.7878843605688,87.76236198279526
63,2018-03-21,8990.0,9185.0,8775.0,8890.0,1829,-0.0061486864169927324,0.0676959619952493,0.017728531855955687,0.0546875,-0.10780487804878047,-877.2794117647063,-23.461041756349548,42.8845071116793,0.3403456998336721,29.75,-18.570810248470604,-0.030094314431113187,947.4691439321822,67.45064354927872,29.466556646033776,-34.44270425476371,1.0140381029726662,0.9361872570983694,-0.013124579956791838,0.012440100750287897,545.5862784859528,496.9475631856456,48.63871530030718
64,2018-03-22,8905.0,9095.0,8500.0,8630.0,2123,-0.02924634420697414,-0.009454949944382673,-0.009798584648884057,-0.031339031339031376,0.16074357572443954,-717.1911764705874,-18.967136150234744,40.87235490891833,0.2488375161683686,23.25,-18.68569491377366,-0.049375673461876435,922.292776508455,70.87967343970081,25.310026755611702,-45.14657980456039,0.9895329695489153,0.9383224723305856,-0.0241658901691304,0.0022807565644871186,538.983895936859,505.3548297358883,33.62906620097067
