Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol
2008-02-11,4.212215900421143,4.212215900421143,4.212215900421143,4.212215900421143,167.0,0.0,0.0,TVE.TO
2008-02-18,3.9782030972509905,3.9782030972509905,3.861197233200073,3.8611972332000732,1417.0,0.0,0.0,TVE.TO
2008-02-25,4.095209519001476,4.095209519001476,3.744191646575928,3.7441916465759277,1250.0,0.0,0.0,TVE.TO
2008-03-03,3.8611970865797653,4.095208805795529,3.510179042816162,3.510179042816162,85875.0,0.0,0.0,TVE.TO
2008-03-10,3.744191646575928,4.095209519001476,3.6271857665907516,3.7441916465759277,199750.0,0.0,0.0,TVE.TO
2008-03-17,3.627185344696045,3.627185344696045,3.627185344696045,3.627185344696045,1958.0,0.0,0.0,TVE.TO
2008-03-24,3.744191646575928,3.744191646575928,3.744191646575928,3.7441916465759277,4375.0,0.0,0.0,TVE.TO
2008-03-31,3.744191211071728,3.8611973099174026,3.627185344696045,3.627185344696045,5117.0,0.0,0.0,TVE.TO
2008-04-07,3.627185344696045,3.8611973099174026,3.627185344696045,3.627185344696045,3333.0,0.0,0.0,TVE.TO
2008-04-14,3.744191211071728,4.095209042668769,3.15916141425333,3.627185344696045,13501.0,0.0,0.0,TVE.TO
2008-04-21,3.861197384436435,4.095209121704102,3.510179313594943,4.095209121704102,10501.0,0.0,0.0,TVE.TO
2008-04-28,4.095209412008184,4.095209412008184,3.3931736854987906,3.978203535079956,3166.0,0.0,0.0,TVE.TO
2008-05-05,3.6271854146987725,4.095209121704102,3.1591614752234474,4.095209121704102,7834.0,0.0,0.0,TVE.TO
2008-05-12,4.095209786278011,4.680240154266357,3.9782038986563695,4.680240154266357,13000.0,0.0,0.0,TVE.TO
2008-05-19,4.680240154266357,4.680240154266357,4.680240154266357,4.680240154266357,14583.0,0.0,0.0,TVE.TO
2008-05-26,4.680238637057218,5.382274200145842,4.680238637057218,5.1482625007629395,114250.0,0.0,0.0,TVE.TO
2008-06-02,5.265269086365682,5.850298881530762,5.265269086365682,5.850298881530762,23708.0,0.0,0.0,TVE.TO
2008-06-09,5.850298566283145,5.850298566283145,5.265268802642822,5.265268802642822,28958.0,0.0,0.0,TVE.TO
2008-06-16,5.733293177518098,5.850299046869897,5.382275104522705,5.382275104522705,91341.0,0.0,0.0,TVE.TO
2008-06-23,5.616286846802999,5.850298566283145,5.265268802642822,5.265268802642822,8126.0,0.0,0.0,TVE.TO
2008-06-30,5.031256186131571,5.265268350454391,4.797244486748669,5.1482625007629395,11709.0,0.0,0.0,TVE.TO
2008-07-07,4.797244071960449,4.797244071960449,4.797244071960449,4.797244071960449,3708.0,0.0,0.0,TVE.TO
2008-07-14,4.797246041887999,4.797246041887999,4.212216138839722,4.680240154266357,7950.0,0.0,0.0,TVE.TO
