Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol
1995-01-09,1.1519861005155738,1.1611288473450625,1.1475975513458252,1.1475975513458252,1304000.0,0.0,0.0,SU.TO
1995-01-16,1.1567403198802952,1.16112886913239,1.1428433751303053,1.1519861221313477,2275200.0,0.0,0.0,SU.TO
1995-01-23,1.1428434556205003,1.2251281844251762,1.1337007079755363,1.2024542093276978,2416000.0,0.0,0.0,SU.TO
1995-01-30,1.1885569522629924,1.2434134269828228,1.1841684733474303,1.225127935409546,8472000.0,0.0,0.0,SU.TO
1995-02-06,1.2207397028572207,1.2342709302902222,1.1976999397631045,1.2342709302902222,1595200.0,0.0,0.0,SU.TO
1995-02-13,1.225127935409546,1.2525561727694612,1.2159851896229075,1.225127935409546,547200.0,0.0,0.0,SU.TO
1995-02-20,1.2251279667346147,1.261698950816245,1.2251279667346147,1.2525562047958374,5848000.0,0.0,0.0,SU.TO
1995-02-27,1.2616991731855605,1.2708419208173398,1.2159854350266632,1.2342709302902222,3446400.0,0.0,0.0,SU.TO
1995-03-06,1.2390250001082035,1.2982699562319748,1.2390250001082035,1.2708417177200317,4201600.0,0.0,0.0,SU.TO
1995-03-09,,,,,,0.016875,0.0,SU.TO
1995-03-13,1.2807214765260082,1.303940351293476,1.2578712334328284,1.2762988805770874,13700800.0,0.0,0.0,SU.TO
1995-03-20,1.289934817937512,1.3500089645385742,1.289934817937512,1.3500089645385742,2784000.0,0.0,0.0,SU.TO
1995-03-27,1.350009738371,1.4005014622495509,1.3360046843827953,1.3776512145996094,8230400.0,0.0,0.0,SU.TO
1995-04-03,1.350008640172867,1.3820726871490479,1.34079482225854,1.3820726871490479,862400.0,0.0,0.0,SU.TO
1995-04-10,1.396078913183205,1.4189291616149295,1.3912876844406128,1.3912876844406128,6435200.0,0.0,0.0,SU.TO
1995-04-17,1.4097153931469113,1.42814304534491,1.3868651437871047,1.4189292192459106,4729600.0,0.0,0.0,SU.TO
