Date,Symbol,Open_Predictions,Open_True,High_Predictions,High_True,bought,sold,profit,Predicted_Profit,True_Profit,Low_Predictions,Low_True,Close_Predictions,Close_True,Median_Price_Predictions,Median_Price_True
2020-06-11,CVE.TO,6.615988202831118,5.8613667964684515,6.799020524727515,6.358753734737833,0,0,0.0,2.7665152398257646,8.4858524562746,6.559058842157304,5.8613667964684515,6.617519861174401,5.968646049499512,6.715414394032302,6.110060265603142
2020-06-12,CVE.TO,5.708855485893232,6.280731712893537,6.067806121872995,6.436774586615668,0,0,0.0,6.287611183480507,2.4844696582373444,5.78815917338212,5.9296347819743,5.903677691643622,6.056419849395752,6.012819163658805,6.183204684294983
2020-06-15,CVE.TO,5.972671347911352,5.656559555468989,6.295338481971924,6.183204700938479,1,0,8.275862125664332,5.402392250720595,9.310343863706123,5.89757869203123,5.656559555468989,5.990496078939628,6.124688625335693,6.15594247244132,5.919882128203733
2020-06-16,CVE.TO,5.961423859608971,6.495290309739143,6.219769057312594,6.700096802843027,0,0,0.0,4.333615656051833,3.15315379817271,5.822579817938495,6.339247444534058,6.058021753306974,6.4660325050354,5.9836016388924875,6.519672123688542
2020-06-17,CVE.TO,6.520971482789918,6.436773375008706,6.695789339428629,6.466031640846486,0,0,0.0,2.680856021224585,0.45454864002789463,6.436144448880077,6.056418709383725,6.395650125143703,6.095429420471191,6.554582639527624,6.261225175115106
2020-06-18,CVE.TO,6.063574236065021,5.95889287259349,6.2428768350395245,6.144194012040786,0,0,0.0,2.9570446735531846,3.1096571696991475,5.967284694203406,5.802849538559517,6.029081033150135,5.900376796722412,6.152439421051658,5.973521775300151
2020-06-19,CVE.TO,5.879535520663136,6.114935463708607,6.0284164304106405,6.183204448311474,0,0,0.0,2.532188286375245,1.1164301734341393,5.755866327780157,5.968645048156414,5.836151545629463,6.027161121368407,5.858121457204595,6.075924748233943
2020-06-22,CVE.TO,6.114158759905475,5.997902642752525,6.1507387124554045,6.114934776014925,0,0,0.0,0.5982826744671286,1.9512176211098335,5.956769458049419,5.890622954739811,5.961555830429603,6.0954294204711905,6.013245421707072,6.002778865377368
2020-06-23,CVE.TO,6.075397821932681,6.22221551049656,6.124650315314738,6.339247663441743,0,0,0.0,0.810687543855181,1.880875915463804,5.913150075376281,6.153946522089651,6.029081033150135,6.202710151672363,5.991462214704633,6.246597092765696
2020-06-24,CVE.TO,6.165518679869139,6.095431351737561,6.287005181751667,6.173452798632681,0,0,0.0,1.9704181949718134,1.279998779296875,6.118476228172438,5.939388457947322,6.135194019962057,6.066173076629639,6.185058273650148,6.0564206282900015
