Date,Symbol,Open_Predictions,Open_True,High_Predictions,High_True,bought,sold,profit,Predicted_Profit,True_Profit,Low_Predictions,Low_True,Close_Predictions,Close_True,Median_Price_Predictions,Median_Price_True
2020-02-10,TVE.TO,1.6562280510635083,1.6283332305350118,1.6954178280102,1.657584814784624,0,0,0.0,2.366206569290185,1.7964126568860337,1.6055340614686757,1.5698302945057905,1.6324759689517734,1.5795807838439941,1.6564797347361897,1.6137075546452073
2020-02-11,TVE.TO,1.5864897690007718,1.6185826126022351,1.6468555566916037,1.6185826126022351,1,0,-1.2048181523292385,3.8049906699904312,0.0,1.5544299307915652,1.5698301697845443,1.574980503518617,1.5990816354751587,1.606580381931233,1.5942063911933897
2020-02-12,TVE.TO,1.6240286287041554,1.6185827134948036,1.6381282630932337,1.6868362539290727,0,0,0.0,0.8681887831207007,4.216870714434947,1.5722607225347933,1.5698302676381832,1.5951301618550104,1.6575847864151003,1.6062968138715423,1.628333260783628
2020-02-13,TVE.TO,1.6904905832312833,1.6673352755864246,1.7268408146415481,1.6770857647577484,0,0,0.0,2.150277071687867,0.5847947508874256,1.6179212681960742,1.6380836918374524,1.653971975869844,1.6575847864151,1.6537664564732648,1.6575847282976006
2020-02-14,TVE.TO,1.6980900947247175,1.6868362426757812,1.7111972320422486,1.6965867317820575,0,0,0.0,0.7718752590483575,0.5780341244511931,1.6237991454452974,1.647834286250676,1.6547628678876407,1.6868362426757812,1.6694440573588984,1.672210509016367
2020-02-18,TVE.TO,1.71239172906553,1.6868358916765276,1.724757980917781,1.6868358916765276,0,0,0.0,0.722162554417352,0.0,1.6757177545920432,1.628332852977268,1.6844117421414921,1.6478339433670044,1.69281440491917,1.6575843723268977
2020-02-19,TVE.TO,1.6810777795132035,1.6478342935365513,1.6917904621529425,1.677085760984715,0,0,0.0,0.6372508619346036,1.77514617597771,1.614026380684114,1.638083688152164,1.6464367843959096,1.6673352718353271,1.651626254748083,1.6575847245684392
2020-02-20,TVE.TO,1.675556683533752,1.686836366285627,1.6935627140235643,1.7160878357479772,0,0,0.0,1.0746297434615713,1.734102373353565,1.6494746526341115,1.6673353866440601,1.666501366480233,1.6770858764648438,1.6785257265029188,1.6917116111960184
2020-02-21,TVE.TO,1.6931697887309876,1.6575844304443852,1.7288626395045859,1.6575844304443852,0,0,0.0,2.1080491165832598,0.0,1.6651050797357467,1.6088318788225064,1.676098950573305,1.6478339433670044,1.7016050271503766,1.6332081546334458
2020-02-24,TVE.TO,1.6566500813867875,1.57958055545817,1.670370103654041,1.57958055545817,0,0,0.0,0.8281786492756851,0.0,1.6181899681139915,1.530828115816091,1.6479781282084502,1.5405786037445068,1.63326111128824,1.5552043356371306
2020-02-25,TVE.TO,1.5321707762061665,1.5405787509376112,1.5609379412004938,1.550329239797628,0,0,0.0,1.8775429894021443,0.6329107716228464,1.5137641232412067,1.4333232572424297,1.5446854136868637,1.4528242349624634,1.5327758284387523,1.4918262485200289
2020-02-26,TVE.TO,1.4417192570108814,1.433323036285919,1.5187793324489556,1.4625744983566575,1,0,-4.761908237394195,5.345012564918022,2.04081434053667,1.4178903483211103,1.335818046481813,1.4553606046344072,1.3650695085525513,1.4786707458540298,1.3991962724192353
2020-02-27,TVE.TO,1.3587727445138027,1.2578140445406087,1.4562618929413729,1.3455685479051798,1,0,3.1007815693931065,7.1747942267162585,6.976746979846425,1.3385305733520365,1.248063557081765,1.3678830923799126,1.296816110610962,1.397106303583713,1.2968160524934724
2020-02-28,TVE.TO,1.252339246421387,1.2188119842118843,1.3637186119363716,1.2773149036612699,1,0,3.1999969482421733,8.893705586026783,4.7999954223632955,1.2811308271078776,1.0140515336690978,1.2994084726999802,1.2578139305114746,1.3042463873889696,1.1456832186651837
2020-03-02,TVE.TO,1.1978301920916605,1.267564645672486,1.306841609988907,1.316317203573729,0,0,0.0,9.100740540434188,3.8461594891973334,1.25383146992387,1.209061715672982,1.2579508285663792,1.3065667152404783,1.1639065653594738,1.2626894596233558
2020-03-03,TVE.TO,1.2747701105277864,1.3163170855286488,1.3699778778443235,1.3260675729874924,1,0,-1.4814800424667425,7.468622501442141,0.7407400212333926,1.220435988300103,1.248063557081765,1.3034277869448374,1.296816110610962,1.2700166821512822,1.2870655650346292
2020-03-04,TVE.TO,1.325364618864026,1.3358181772840512,1.3719119138730076,1.3358181772840514,1,0,-1.4598526172921567,3.5120369403611704,2.842170943040401e-14,1.2508572135991902,1.2773151311790252,1.2922178331849494,1.3163172006607056,1.2910087204450844,1.3065666542315382
2020-03-05,TVE.TO,1.3641126029356234,1.2870656305964776,1.3852370011821256,1.2870656305964776,0,0,0.0,1.5485817080673314,0.0,1.2764307596263327,1.2090616142395765,1.3107191781838452,1.248063564300537,1.3167519332695101,1.248063622418027
2020-03-06,TVE.TO,1.2954915557601598,1.199311247185576,1.3111306939493206,1.2480636896585704,0,0,0.0,1.2071972310143053,4.065036710645529,1.215133869112842,1.1408081999829913,1.2428121238234837,1.2285627126693726,1.2507767886809416,1.1944359448207809
2020-03-09,TVE.TO,1.2090881851040942,0.7605388956301615,1.2813840393138618,0.9555489225155903,1,0,12.820516347415008,5.979369834264276,25.641032694830002,1.170975820426577,0.672784430025721,1.223469775432143,0.858043909072876,1.2073496694315358,0.8141666762706556
2020-03-10,TVE.TO,0.8006486121699582,1.0335526848254832,0.9643558979928438,1.0335526848254832,0,0,0.0,20.446833146840532,0.0,0.9970115823313598,0.8190417688805226,0.8672500283656461,0.8970457911491395,0.8794183568582062,0.926297226853003
2020-03-11,TVE.TO,0.9613799468482997,0.8287923536266926,1.0434416921064842,0.8970458326838618,1,0,-8.23530005748691,8.535828683259751,8.235293045175979,0.8357486975100025,0.7605388164520264,0.8965815276739271,0.7605388164520264,0.9435786838714915,0.828792324567944
2020-03-12,TVE.TO,0.8185164388718454,0.6630338459534899,0.9263772550606166,0.7605387874034917,1,0,-1.4705868173635679,13.177599259635514,14.705876939024549,0.7650660879372992,0.633782322836243,0.7599422519907648,0.6532833576202393,0.8587219286769948,0.6971605551198674
2020-03-13,TVE.TO,0.6269247928298499,0.7215368680273195,0.8173347138349246,0.7410378456115722,0,0,0.0,30.37205150965417,2.7027000903735257,0.670376972640673,0.6532833883649376,0.6529143353474041,0.7410378456115723,0.8149593507861915,0.6971606169882548
2020-03-16,TVE.TO,0.7072275100382595,0.6532833028134789,0.8327803034637781,0.7410377485681301,1,0,-4.4776164547958786,17.75281527421444,13.432831571956811,0.717272717925653,0.5460278239108575,0.7391930707299821,0.6240317821502686,0.9388620978936947,0.6435327862394937
2020-03-17,TVE.TO,0.656547068379543,0.614281440957753,0.8036565535084157,0.614281440957753,1,0,-9.523809974335947,22.40654055343832,0.0,0.7016579076269431,0.49727544666889495,0.626789433737315,0.555778443813324,0.9460927903656293,0.555778443813324
2020-03-18,TVE.TO,0.6148813251774383,0.5070258839958559,0.7764254882344466,0.5362774085973464,1,0,-9.6153815293452,26.27241330030489,5.7692369413096,0.7088913607107472,0.38026941299689193,0.5631181892827186,0.45827341079711914,1.0208037460528274,0.45827341079711914
2020-03-19,TVE.TO,0.4884982054032203,0.4875248968601227,0.7431657552601063,0.5460278868080373,1,0,-1.4210854715202004e-14,52.13275034381675,12.000000476837158,0.7675839078491612,0.4192714182738051,0.4697753052603275,0.4875248968601226,1.3052592833080325,0.48264965254092124
2020-03-20,TVE.TO,0.4867230207008806,0.5265269130777925,0.7268312521002767,0.5460278904859526,0,0,0.0,49.331595422308254,3.7037000244047817,0.7670056624210517,0.40952090333509017,0.49849684092442104,0.47777441143989563,1.3968027344555323,0.47777439691052137
2020-03-23,TVE.TO,0.5323369938725989,0.5167763799752817,0.7291767675987262,0.5167763799752817,1,0,-15.094337288532827,36.976534787517664,0.0,0.6879391010784789,0.4192714322284825,0.487955998499519,0.43877241015434265,1.520788753449516,0.4680239061018821
2020-03-24,TVE.TO,0.5763392272546087,0.43877236204951087,0.716348431374916,0.5167763233184814,1,0,17.77777453999454,24.29284655622712,17.77777453999454,0.6186471384501411,0.4387723620495108,0.4501783060196729,0.5167763233184814,1.6910504519249498,0.47777434268399616
2020-03-25,TVE.TO,0.6400370096897642,0.5070258791074679,0.7724200027938082,0.6045308826823642,1,0,11.538462420187074,20.683646586032893,19.2307745211225,0.7087873625544713,0.46802389511275844,0.5241373880025151,0.5655288696289062,1.8359621501047754,0.5362773888975614
2020-03-26,TVE.TO,0.5376847593407688,0.5362773981696343,0.8547861501441285,0.5557783754464403,1,0,-9.090911061310521,58.975335509257064,3.636360089641059,0.5398127647274862,0.4680238905245684,0.566163189546387,0.4875248968601227,1.2695473809287021,0.5119011329855043
