Date,Symbol,Open_Predictions,Open_True,High_Predictions,High_True,bought,sold,profit,Predicted_Profit,True_Profit,Low_Predictions,Low_True,Close_Predictions,Close_True,Median_Price_Predictions,Median_Price_True
2017-06-23,POW.TO,21.0496802555117,21.139816672832985,21.335371772005708,21.29947289004728,0,0,0.0,1.3572249698149363,0.7552393650578324,21.004102530497228,21.03821826855076,21.168951755732905,21.226902008056644,21.237693436967827,21.168845579299017
2017-06-26,POW.TO,21.12245722211711,21.28495501543645,21.350333502613815,21.43009675608741,0,0,0.0,1.0788341436814335,0.681898272961817,21.030170253621016,21.19061385293528,21.263459331191825,21.313983917236325,21.264340738258866,21.310355304511347
2017-06-27,POW.TO,21.240556213768745,21.350273366822297,21.47312756045442,21.422844253145495,0,0,0.0,1.0949400022534093,0.3399061224010893,21.173021967026216,21.212388821225677,21.350691214281596,21.35753059387207,21.38076227754722,21.317616537185586
2017-06-28,POW.TO,21.2700985676985,21.437355855223952,21.467068443134075,21.61152512872347,0,0,0.0,0.9260411972641123,0.8124568844952762,21.21116745245977,21.37204220463985,21.394312887726983,21.553468704223636,21.38979842721099,21.49178366668166
2017-06-29,POW.TO,21.520239423326373,21.66957802029767,21.697063260595158,21.66957802029767,0,0,0.0,0.8216629647582749,0.0,21.462471900009028,21.35752427042172,21.59058844594597,21.48815155029297,21.626343532866585,21.5135511453597
2017-06-30,POW.TO,21.498207537153565,21.53895002808604,21.628628896107134,21.633291180331806,0,0,0.0,0.6066615494718377,0.43800255872614,21.350706041462136,21.241410737852533,21.52515880172814,21.466379165649414,21.527251319478996,21.43735095909217
2017-07-04,POW.TO,21.459003897801434,21.488150839632624,21.652457485403186,21.53169280342497,0,0,0.0,0.9015031104103315,0.20263243737119296,21.29439646798673,21.190611549399115,21.503348920322196,21.466379165649414,21.512210139738674,21.36115217641204
2017-07-05,POW.TO,21.442753110562986,21.49540906822035,21.577355780521163,21.785691147350196,0,0,0.0,0.6277303537663386,1.3504375664988402,21.217557647416502,21.38655207739429,21.503348920322196,21.662321090698242,21.44057078961675,21.58612161237224
2017-07-06,POW.TO,21.67424518671345,21.567982529613264,21.840683824328917,21.742151809229018,0,0,0.0,0.7679097296430655,0.8075362606428911,21.45945943338914,21.48089858189258,21.699628299808182,21.68409538269043,21.692855548710423,21.611525195560798
2017-07-07,POW.TO,21.66249630803616,21.604269535198746,21.792804655661676,22.039693443938173,0,0,0.0,0.6015389259508908,2.0154530475099364,21.50748400453686,21.54621310631178,21.721440091847626,21.952608108520508,21.68080175640482,21.79295327512498
2017-07-10,POW.TO,21.891767319394138,21.923579040530385,22.070186307844835,22.31546097076213,0,0,0.0,0.8150049552766632,1.7874906716064345,21.67132516786102,21.814723410190823,21.99041525475309,22.097749710083008,21.902954508652083,22.065092190476477
2017-07-11,POW.TO,22.05415966882784,22.141291082163978,22.263112023390512,22.170318603515625,0,0,0.0,0.9474509920140548,0.13110130409256726,21.85481299073762,21.938092896004825,22.13580682159204,22.17031860351563,22.077265514901402,22.05420574976023
2017-07-12,POW.TO,22.129223527829854,22.221118925757164,22.228652867343044,22.34448900443709,0,0,0.0,0.4493123736951219,0.5551929184669717,21.96451973925631,21.93809263691829,22.208500694378017,21.99614906311035,22.14542383060197,22.14129082067769
2017-07-13,POW.TO,22.00492904313447,21.95986311738155,22.242718139545975,22.06871873752924,0,0,0.0,1.0806174196035272,0.4957026351477367,21.88610066749163,21.92357698788278,22.034031196297974,22.017919540405273,22.092425408489085,21.99614786270601
2017-07-14,POW.TO,21.948061986260253,21.97437803923537,22.10874367216354,22.293687680609047,0,0,0.0,0.7320996541921403,1.453099791054612,21.93230605796682,21.887292710749787,22.055839167070417,22.032434463500977,22.0833027235197,22.090490195679415
2017-07-17,POW.TO,21.972007346490457,22.039693443938173,22.237173504654212,22.0469492863964,0,0,0.0,1.2068362893848672,0.03292170318378851,21.894888000585834,21.901808906266222,22.070379088007712,21.952608108520508,22.12653342708423,21.97437909633131
