Date,Symbol,Open_Predictions,Open_True,High_Predictions,High_True,bought,sold,profit,Predicted_Profit,True_Profit,Low_Predictions,Low_True,Close_Predictions,Close_True,Median_Price_Predictions,Median_Price_True
2020-08-28,TOU.TO,14.569938170708063,14.822434248374913,14.727959078375388,14.8730223111012,0,0,0.0,1.0845681417167299,0.3412938919383919,14.433869397536254,14.341843632061378,14.788748869604433,14.493609428405762,14.547734495090564,14.60743297158129
2020-08-31,TOU.TO,14.459571558451279,14.341843353091708,14.66267419011642,14.434589473090455,0,0,0.0,1.4046241331848535,0.6466820039472339,14.138492465402855,13.76007501447632,14.53826717411232,13.970860481262207,14.400236816596689,14.097332243783388
2020-09-01,TOU.TO,13.904568512813064,14.046742212160199,14.15366278536324,14.223802825811394,0,0,0.0,1.791456328332913,1.260510166534658,13.492140433075615,13.717917425877719,14.005795093709821,14.088898658752441,13.852355072143093,13.970860125844556
2020-09-02,TOU.TO,13.99529731956144,13.945566241137696,14.169739166954098,14.013017521281302,0,0,0.0,1.246431879291606,0.48367544908025195,13.643190611286679,13.68419112343652,14.118433151592512,13.743210792541504,13.861226467868871,13.848604322358911
2020-09-03,TOU.TO,13.568195449034194,13.751642413863381,13.800713475567647,14.063605589864201,0,0,0.0,1.713698976454566,2.2685521235363098,13.40905653600968,13.549288573281244,13.766132505202108,13.557720184326172,13.597874099374986,13.806447081572722
2020-09-04,TOU.TO,13.455906811114586,13.557719406581752,13.75374166505629,13.642033904028915,0,0,0.0,2.213413470548801,0.6218929225385068,13.286021298535646,13.144580138072463,13.574480242527898,13.549287796020508,13.544184746378686,13.393307021050688
2020-09-08,TOU.TO,13.406614641722165,13.245757739943716,13.686271351559828,13.422817550505107,0,0,0.0,2.0859606791960346,1.3367284381734805,13.167918381625679,13.00967826055609,13.565964746057261,13.068697929382324,13.34049686235907,13.216247905530597
2020-09-09,TOU.TO,12.911444234878843,13.178307160512482,13.21696232798622,13.448112294152088,0,0,0.0,2.366258085071962,2.0473428821575084,12.733465185308988,13.051835401056874,13.085216451185374,13.380661010742188,12.975549390351995,13.24997384760448
2020-09-10,TOU.TO,13.19020416656242,13.439678943443072,13.633268541472907,13.557719076175896,0,0,0.0,3.3590410680197635,0.8782957779688019,13.097018737797212,13.262619146385143,13.399274222056192,13.372227668762207,13.236344169792504,13.41016911128052
2020-09-11,TOU.TO,13.207182780862086,13.363797493930756,13.494370263487331,13.591446159797082,0,0,0.0,2.174479503996835,1.7034728786463234,13.133689523478768,13.186737688506723,13.392212822232636,13.195168495178223,13.242001025487232,13.389091924151902
