Date,Symbol,Open_Predictions,Open_True,High_Predictions,High_True,bought,sold,profit,Predicted_Profit,True_Profit,Low_Predictions,Low_True,Close_Predictions,Close_True,Median_Price_Predictions,Median_Price_True
2017-10-19,VET.TO,33.52135233716512,33.00191925542401,33.6336241273239,33.37203389135623,0,0,0.0,0.33492619578568394,1.1214942775529266,32.946684066131525,32.878547710113274,32.82129352182528,33.33348083496094,33.31166741111598,33.12529080073475
2017-10-20,VET.TO,33.41529459300617,33.3334807927283,33.402765922440615,33.40287747071577,0,0,0.0,-0.03749382047399763,0.2081891129791984,32.78501055340004,32.77059793412311,32.905026844643544,32.87854766845703,33.21154141605373,33.08673770241944
2017-10-23,VET.TO,33.074084204799945,33.03276145155516,33.17687687381499,33.148423557159234,0,0,0.0,0.31079520865502275,0.35014361658409143,32.50313141784798,32.747465316850516,32.4559411901796,32.78601837158203,32.88699119929344,32.94794443700488
2017-10-24,VET.TO,32.95145744668448,32.863124549981976,33.04168096156557,33.07902695146851,0,0,0.0,0.27380735746535834,0.6569746621571539,32.48270750822226,32.693490520525565,32.36460122443577,32.79372787475586,32.91123614300565,32.88625873599703
2017-10-25,VET.TO,32.94592280892599,32.639510961698505,33.03708375062168,32.809144966760265,0,0,0.0,0.27669870479691383,0.5197198121651354,32.45476894939443,32.207709162231325,32.372211633026154,32.38505554199219,32.899999554124385,32.50842706449579
2017-10-26,VET.TO,32.55007981415899,32.46215249992534,32.753698479855494,32.69347661321697,0,0,0.0,0.6255550427496388,0.7125963482925783,31.969048445039117,32.184568858510296,31.96879219576931,32.67805480957031,32.51836335034839,32.43902273586363
2017-10-27,VET.TO,32.87749707530864,32.55469671015312,32.75863667737737,33.58793444813941,0,0,0.0,-0.3615250809969268,3.1738515249753334,32.155774428101445,32.31566306743803,32.258025378851926,33.56480026245117,32.61858067237638,32.95179875778872
2017-10-30,VET.TO,33.83680008146771,33.17347054724275,33.783749765077125,33.97161661294268,0,0,0.0,-0.15678289986894356,2.4059769826110937,32.91571311464173,32.886755414741124,33.1333729933383,33.66165542602539,33.325630009932404,33.4291860138419
2017-10-31,VET.TO,33.82376264538211,33.78563964863382,34.08094723534149,34.24283077811987,0,0,0.0,0.7603665879984334,1.3532114065051672,33.02767051491358,33.39044193955692,33.228983222981924,34.11884689331055,33.465489997123285,33.816636358838394
2017-11-01,VET.TO,34.275886590075196,34.37457046768098,34.44007200579053,35.43618282513734,0,0,0.0,0.4790114335448692,3.088365448680989,33.3692619605234,34.37457046768098,33.68029815101613,35.04873275756837,33.87951187731402,34.90537664640916
2017-11-02,VET.TO,35.28300468310507,34.89375842795853,35.5346053075853,35.389694130863795,0,0,0.0,0.7130929656926668,1.421273388847382,34.43318494292762,34.74652843991165,34.59823166889123,34.91700744628906,35.18791577324258,35.06811128538772
2017-11-03,VET.TO,34.973270331763125,35.056485205013686,35.37825912687485,35.46718135169265,0,0,0.0,1.157995209684202,1.1715268780574348,34.510161062611466,34.75427165382452,34.46819949717701,35.45943069458008,34.99696220796967,35.11072650275859
2017-11-06,VET.TO,35.57864187277378,35.62216195955505,35.72867577749482,36.83100433965293,0,0,0.0,0.4216965483324202,3.3935121104395023,34.94582473985675,35.56016852672461,35.003650674164646,36.81550598144531,35.36989838154674,36.195586433188765
2017-11-07,VET.TO,36.90089129608299,36.80775356623429,37.09659160425101,37.241698672441636,0,0,0.0,0.5303403286326329,1.1789502595600538,36.3092009690557,36.66052361613267,36.3422955621254,36.970481872558594,36.73295355521937,36.95111114428715
2017-11-08,VET.TO,37.0926112400605,36.854241782318326,37.27497314796247,37.18744898912717,0,0,0.0,0.491639444636931,0.9041217257349956,36.5375265972408,36.45129346347953,36.49527946088483,37.0634651184082,36.931363907169874,36.819371226303346
2017-11-09,VET.TO,37.204221868957404,37.04022575119623,37.350435953059,37.44317417491416,0,0,0.0,0.3930040107184425,1.0878670838147144,36.39709412750269,36.96273692033139,36.5870675407416,37.29594421386719,36.998771451004835,37.202955547622786
2017-11-10,VET.TO,37.498201040384664,37.27268946351976,37.61299978219405,37.55940459681486,0,0,0.0,0.30614466460872336,0.7692365037830626,36.85967352571734,36.784504583386095,36.816558451540004,36.89299011230469,37.29637751448673,37.171954590100476
2017-11-13,VET.TO,37.210066286313385,36.769006585494715,37.36233499552652,36.95498093515877,0,0,0.0,0.40921375426073325,0.5057910640899053,36.539678211728294,36.49004210498965,36.4187837458403,36.536537170410156,37.10930125525047,36.72251152007421
2017-11-14,VET.TO,36.738968466878326,36.39705808864498,36.87524581373744,36.42030414536801,0,0,0.0,0.37093405870112406,0.0638679551144179,36.24545517919,35.52916786153509,36.06691249423102,35.629905700683594,36.79357852571053,35.974736003451554
2017-11-15,VET.TO,35.91378418640059,35.203707711883276,36.0437994183222,35.715141600549494,0,0,0.0,0.3620204188085694,1.4527841579981668,35.29362629758317,34.87824817036353,35.171934469065945,35.36643600463867,35.804207185983714,35.29669488545651
2017-11-16,VET.TO,35.257315195069,35.27345046277766,35.86758413273215,35.397434351946984,0,0,0.0,1.7309001955670738,0.35149351011224894,34.94000829770797,34.90149879526968,34.91185129731343,35.304447174072266,35.25211226451882,35.149466573608336
2017-11-17,VET.TO,35.203451110101526,35.46717604821363,35.59179809187678,36.032852736451886,0,0,0.0,1.1031503148957569,1.5949301615366238,34.735674604178115,35.26570037754793,34.85065924407559,35.498172760009766,35.02337050709374,35.64927655699991
2017-11-20,VET.TO,35.50676719808206,35.24245116846456,35.99632637078497,35.2656972222272,0,0,0.0,1.3787770933123795,0.06596037730611215,35.07386138918675,34.72326959437313,35.0418947660221,34.79301071166992,35.478747844679255,34.99448340830017
2017-11-21,VET.TO,34.81274331119106,34.847261409523476,35.17858406292945,35.25795755156369,0,0,0.0,1.0508817086551971,1.178560740293861,34.413258141578936,34.32032906018418,34.345796562377245,34.5295524597168,34.692579830941604,34.789143305873935
2017-11-22,VET.TO,34.7187226357288,34.89375026414067,35.1760101774126,35.203711483942236,0,0,0.0,1.3171208701474626,0.888300103758425,34.13548607946859,34.645782470703125,34.08572468761918,34.645782470703125,34.5833286809192,34.924746977322684
2017-11-23,VET.TO,34.87747351777422,34.57603507751946,35.342187005487126,35.126216290753355,0,0,0.0,1.3324172907079372,1.5912212374854278,34.45420988833757,34.57603507751946,34.20046072885634,34.932491302490234,34.76747626958806,34.851125684136406
2017-11-24,VET.TO,34.946571145644675,35.04873484295946,35.501153515937084,35.45168329192766,0,0,0.0,1.58694358877473,1.1496804400320286,34.551428023594326,34.94799699171501,34.48348433065962,35.19596481323242,34.918147335349154,35.19984014182133
2017-11-27,VET.TO,35.26300630703149,35.15721217544863,35.65303070821857,35.15721217544863,0,0,0.0,1.106044101263464,0.0,34.798926758088754,34.23508223952971,34.74357126807695,34.26607894897461,35.17795723033714,34.69614720748917
2017-11-28,VET.TO,34.56234899107591,34.11886238566423,34.89239336556694,34.568306019682524,0,0,0.0,0.9549246047375135,1.317287865398285,33.89731486365636,34.11886238566423,33.82563775020185,34.490814208984375,34.288180614237426,34.34358420267338
2017-11-29,VET.TO,34.660645130081704,34.572571271427556,34.85642441214742,35.070914148722146,0,0,0.0,0.5648460417599068,1.4414400172382926,34.00198284033971,34.4246236876097,34.04748436142654,34.681583404541016,34.479994663389725,34.747768918165924
2017-11-30,VET.TO,34.89631737937353,34.85288168529463,35.08886641271572,35.62375775012342,0,0,0.0,0.5517746507429422,2.211800079515484,34.252652571513565,34.85288168529463,34.23580149314171,35.42909240722656,34.7725437563631,35.238319717709025
2017-12-01,VET.TO,35.66717844126426,35.62374815913251,35.87849077434906,35.83398702930133,0,0,0.0,0.5924559842399191,0.5901649350025622,35.01187292954531,34.868445881528594,34.97370234189384,34.96188735961914,35.481735511409525,35.35121645541496
2017-12-04,VET.TO,35.286026549527776,34.88401557211014,35.38673114656669,34.891803846261034,0,0,0.0,0.285395117802679,0.02232619732322405,34.59261730949025,34.050848459341005,34.51250254372121,34.17543411254883,35.140879741610426,34.47132615280102
