Date,Symbol,Open_Predictions,Open_True,High_Predictions,High_True,bought,sold,profit,Predicted_Profit,True_Profit,Low_Predictions,Low_True,Close_Predictions,Close_True,Median_Price_Predictions,Median_Price_True
2017-06-21,BNS.TO,58.98539145079852,59.346149735260994,59.663228569023865,59.74419884975191,0,0,0.0,1.1491610067396891,0.6707244130690526,58.99709427138081,59.02320790305061,59.20973228434196,59.32361984252929,59.350506043418996,59.38370337640126
2017-06-22,BNS.TO,59.24520562898048,59.218503119839816,59.89856245404353,60.06716765976659,0,0,0.0,1.102801177119133,1.4331070446163494,59.11255952338629,59.18095519171691,59.31486126146615,59.84936904907226,59.572644264223904,59.62406142574174
2017-06-23,BNS.TO,59.57423312781156,59.90192018638457,60.322642275789306,60.082165077249435,0,0,0.0,1.2562631672859368,0.30090002174225106,59.5525095885998,59.42126332415712,59.84053284602555,59.66909790039063,59.947001683634184,59.75171420070328
2017-06-26,BNS.TO,59.591778122583875,59.86436786898515,60.12420808474286,59.99955297260249,0,0,0.0,0.8934621166425813,0.22581897784871785,59.34392140239789,59.36869297564283,59.66028831270342,59.61652755737305,59.83808720637928,59.68412297412266
2017-06-27,BNS.TO,59.603243835950096,59.72167870949989,60.01018874617425,59.75923236037564,0,0,0.0,0.6827563133043952,0.06288110395962576,59.31516735792714,59.37620689499705,59.60772573120835,59.45882034301758,59.77525775252398,59.567719627686344
2017-06-28,BNS.TO,59.44414396224118,59.59399370353511,59.81605223291067,59.96199534398567,0,0,0.0,0.6256432440270743,0.6175146480050842,59.31905400591537,59.48885037769209,59.45004180085721,59.774238586425774,59.617810261824175,59.72542286083889
2017-06-29,BNS.TO,59.69409838899384,59.90315277261679,60.18892375286895,59.97897839125356,0,0,0.0,0.8289351497540167,0.12658034698873166,59.64451860710997,59.15246931340223,59.76541347569355,59.44060897827149,59.98139481741295,59.56572385232789
2017-06-30,BNS.TO,59.48504650339588,59.34203274827198,59.884025708634965,59.6377566930789,0,0,0.0,0.6707218514426359,0.498338076926629,59.08678084305184,58.70508486206388,59.43183312484985,59.1524658203125,59.52059834698999,59.171420777571385
2017-07-04,BNS.TO,59.14927354682386,59.630183870270514,59.657179504501904,59.637768168682875,0,0,0.0,0.8586850306385685,0.012718891541325661,58.64845549677421,58.720264755026164,59.143732508549874,59.00082015991211,59.12537015504302,59.17901646185454
2017-07-05,BNS.TO,59.23112136880507,58.87949677567499,59.61911672081566,59.880410056396464,0,0,0.0,0.6550531933959576,1.6999351820801962,58.65677474555999,58.63685130717052,58.99210923722171,59.65292739868164,59.172631968754125,59.25863068178349
2017-07-06,BNS.TO,59.52475188100209,59.22829731092856,60.13240636327013,59.69084112385183,0,0,0.0,1.0208433686255773,0.7809507176866504,59.33071236351681,59.167634499533094,59.644120198418705,59.4785270690918,59.59812807299974,59.42923781169246
2017-07-07,BNS.TO,59.19430069890997,59.53918695648233,59.946714679508815,59.56193985069208,0,0,0.0,1.2710919323567538,0.03821498977872295,59.24294997513835,59.09181171747164,59.46974561741649,59.4026985168457,59.46973291211099,59.326875784081864
2017-07-10,BNS.TO,59.26368202759588,59.40269239698706,59.53330064328272,59.62259073736501,0,0,0.0,0.45494745932475666,0.37018244713283366,59.059295261477054,59.00839571483877,59.39392826055132,59.51643371582031,59.269533456384906,59.315493226101886
2017-07-11,BNS.TO,59.370652816433264,59.37238192735872,59.66689220050001,59.637774548937216,0,0,0.0,0.4989660211126079,0.44699675667922634,58.986582198804676,59.160062044970665,59.50764666758096,59.5391960144043,59.4101309253886,59.398918296953944
2017-07-12,BNS.TO,59.42378047137895,59.59226404359177,59.81425060761445,60.21404919767711,0,0,0.0,0.6570940676242571,1.0433991123923505,59.1422335045442,59.49369131154431,59.53040560552313,59.61501693725586,59.50784382549956,59.853870254610705
2017-07-13,BNS.TO,59.606379595141505,59.675686932379534,60.20758175297985,59.8349282970098,0,0,0.0,1.0086204898231017,0.26684462771365247,59.46809910541217,59.29655294733233,59.60621533412018,59.55436706542969,59.906891460257945,59.56574062217106
2017-07-14,BNS.TO,59.53389275247076,59.31169717102743,59.98635219151259,59.66049959970817,0,0,0.0,0.7600031143991401,0.5880837091458488,59.27454101568908,59.19795586523252,59.54557441668385,59.46334838867188,59.613791665537285,59.429227732470345
2017-07-17,BNS.TO,59.33735603469512,59.44818794223821,59.75056705391877,59.630170567664514,0,0,0.0,0.6963758529821291,0.30611971823788053,59.15475676869243,59.22070532161279,59.45456917798766,59.32686233520508,59.43642560074315,59.425437944638645
2017-07-18,BNS.TO,59.288016168831156,59.32687699707191,59.487087723851666,59.36479270492097,0,0,0.0,0.3357703088827009,0.06390983272375195,59.057521322132885,58.82642320718805,59.318103275418025,59.13731002807617,59.32498237170283,59.09560795605451
2017-07-19,BNS.TO,59.19816086665472,59.15247480819992,59.348172758480814,59.57710294010952,0,0,0.0,0.2534063383556884,0.7178535357758733,58.760854872490896,59.14489051009456,59.1285789539254,59.311710357666016,59.04655187118298,59.36099672510204
2017-07-20,BNS.TO,59.28983850540257,59.31170566084177,59.50121297916885,59.592261032154695,0,0,0.0,0.35651045625131417,0.4730185520497514,59.13808666142953,59.19038004126127,59.30295353492761,59.38753128051757,59.36535577656596,59.39132053670799
2017-07-21,BNS.TO,59.37027773498021,59.18280417164394,59.60320822080037,59.30412401151792,0,0,0.0,0.39233517966670206,0.20499170590520066,59.156585122580175,58.66718183565006,59.37876326352466,58.985652923583984,59.37760658227364,58.98565292358399
