Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol
2007-10-25,0.9641870260238647,0.9641870260238647,0.9641870260238647,0.9641870260238647,18150,0,0.0,GLO.TO
2007-10-26,0.881542980670929,1.0468319654464722,0.881542980670929,1.0468319654464722,32307,0,0.0,GLO.TO
2007-10-29,1.0192840099334717,1.0468319654464722,1.0192840099334717,1.0468319654464722,43923,0,0.0,GLO.TO
2007-10-30,0.9917359948158264,0.9917359948158264,0.9641870260238647,0.9641870260238647,18150,0,0.0,GLO.TO
2007-10-31,0.9917359948158264,0.9917359948158264,0.9366390109062195,0.9917359948158264,18150,0,0.0,GLO.TO
2007-11-01,0.9366390109062195,0.9366390109062195,0.9366390109062195,0.9366390109062195,3267,0,0.0,GLO.TO
2007-11-02,0.881542980670929,0.881542980670929,0.881542980670929,0.881542980670929,908,0,0.0,GLO.TO
2007-11-05,0.9641870260238647,0.9641870260238647,0.9641870260238647,0.9641870260238647,363,0,0.0,GLO.TO
2007-11-06,0.9641870260238647,0.9641870260238647,0.826445996761322,0.9090909957885742,24503,0,0.0,GLO.TO
2007-11-07,0.9641870260238647,0.9641870260238647,0.9090909957885742,0.9366390109062195,44649,0,0.0,GLO.TO
2007-11-08,0.9090909957885742,0.9366390109062195,0.9090909957885742,0.9366390109062195,7260,0,0.0,GLO.TO
2007-11-09,0.9090909957885742,0.9090909957885742,0.9090909957885742,0.9090909957885742,2178,0,0.0,GLO.TO
2007-11-12,0.9090909957885742,0.9090909957885742,0.9090909957885742,0.9090909957885742,5445,0,0.0,GLO.TO
2007-11-13,0.9090909957885742,0.9366390109062195,0.826445996761322,0.826445996761322,37026,0,0.0,GLO.TO
2007-11-14,0.8539940118789673,0.8539940118789673,0.826445996761322,0.826445996761322,8276,0,0.0,GLO.TO
2007-11-15,0.826445996761322,0.881542980670929,0.826445996761322,0.881542980670929,27951,0,0.0,GLO.TO
2007-11-16,0.881542980670929,0.881542980670929,0.881542980670929,0.881542980670929,1815,0,0.0,GLO.TO
2007-11-19,0.881542980670929,0.881542980670929,0.881542980670929,0.881542980670929,9075,0,0.0,GLO.TO
2007-11-20,0.826445996761322,0.826445996761322,0.826445996761322,0.826445996761322,14157,0,0.0,GLO.TO
2007-11-21,0.826445996761322,0.826445996761322,0.7162529826164246,0.7713500261306763,29403,0,0.0,GLO.TO
2007-11-22,0.7713500261306763,0.7713500261306763,0.7713500261306763,0.7713500261306763,0,0,0.0,GLO.TO
2007-11-23,0.826445996761322,0.826445996761322,0.826445996761322,0.826445996761322,13431,0,0.0,GLO.TO
2007-11-26,0.826445996761322,0.826445996761322,0.826445996761322,0.826445996761322,2541,0,0.0,GLO.TO
2007-11-27,0.826445996761322,0.826445996761322,0.826445996761322,0.826445996761322,0,0,0.0,GLO.TO
2007-11-28,0.7988979816436768,0.7988979816436768,0.7988979816436768,0.7988979816436768,1815,0,0.0,GLO.TO
2007-11-29,0.743802011013031,0.7713500261306763,0.6336089968681335,0.6336089968681335,1452,0,0.0,GLO.TO
2007-11-30,0.6611570119857788,0.743802011013031,0.6611570119857788,0.6887050271034241,6534,0,0.0,GLO.TO
2007-12-03,0.6887050271034241,0.6887050271034241,0.6336089968681335,0.6336089968681335,11253,0,0.0,GLO.TO
2007-12-04,0.743802011013031,0.743802011013031,0.6336089968681335,0.6336089968681335,1634,0,0.0,GLO.TO
2007-12-05,0.6336089968681335,0.6336089968681335,0.6336089968681335,0.6336089968681335,7514,0,0.0,GLO.TO
2007-12-06,0.6887050271034241,0.6887050271034241,0.6887050271034241,0.6887050271034241,1452,0,0.0,GLO.TO
2007-12-07,0.6611570119857788,0.6611570119857788,0.6336089968681335,0.6336089968681335,17424,0,0.0,GLO.TO
2007-12-10,0.6336089968681335,0.6336089968681335,0.5785120129585266,0.5785120129585266,21635,0,0.0,GLO.TO
2007-12-11,0.5785120129585266,0.5785120129585266,0.5509639978408813,0.5509639978408813,47154,0,0.0,GLO.TO
2007-12-12,0.6060609817504883,0.6060609817504883,0.4958679974079132,0.5785120129585266,13976,0,0.0,GLO.TO
2007-12-13,0.5785120129585266,0.6060609817504883,0.5785120129585266,0.6060609817504883,14702,0,0.0,GLO.TO
2007-12-14,0.6060609817504883,0.6336089968681335,0.6060609817504883,0.6336089968681335,44286,0,0.0,GLO.TO
2007-12-17,0.6336089968681335,0.6336089968681335,0.6336089968681335,0.6336089968681335,0,0,0.0,GLO.TO
2007-12-18,0.5785120129585266,0.5785120129585266,0.5234159827232361,0.5509639978408813,25410,0,0.0,GLO.TO
2007-12-19,0.5509639978408813,0.5509639978408813,0.5509639978408813,0.5509639978408813,9075,0,0.0,GLO.TO
2007-12-20,0.5785120129585266,0.6060609817504883,0.5785120129585266,0.6060609817504883,22143,0,0.0,GLO.TO
2007-12-21,0.6060609817504883,0.6060609817504883,0.6060609817504883,0.6060609817504883,0,0,0.0,GLO.TO
2007-12-24,0.6060609817504883,0.6060609817504883,0.6060609817504883,0.6060609817504883,8712,0,0.0,GLO.TO
