Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol
1995-01-12,2.169521268641662,2.180916660326054,2.147606912392756,2.1590023040771484,4813600,0.0,0.0,BNS.TO
1995-01-13,2.202831685887759,2.202831685887759,2.1476075649261475,2.191436290740967,3254400,0.0,0.0,BNS.TO
1995-01-16,2.202830511091937,2.2466592135323853,2.202830511091937,2.2352638244628906,5511200,0.0,0.0,BNS.TO
1995-01-17,2.224744423111629,2.224744423111629,2.1809157293236736,2.2028300762176514,2941600,0.0,0.0,BNS.TO
1995-01-18,2.1914343528981366,2.2247440814971924,2.18091539443923,2.2247440814971924,2097200,0.0,0.0,BNS.TO
1995-01-19,2.2133498191833496,2.224745210033914,2.202830855388534,2.2133498191833496,1512400,0.0,0.0,BNS.TO
1995-01-20,2.2028303544524936,2.2028303544524936,2.1590016551286277,2.169520616531372,2400400,0.0,0.0,BNS.TO
1995-01-23,2.147606912392756,2.169521268641662,2.1256925561438504,2.1590023040771484,2342000,0.0,0.0,BNS.TO
1995-01-24,2.1695203425038123,2.2028300762176514,2.1695203425038123,2.2028300762176514,1802000,0.0,0.0,BNS.TO
1995-01-25,2.1914343528981366,2.257177383485081,2.1914343528981366,2.2247440814971924,2879200,0.0,0.0,BNS.TO
1995-01-26,2.2133506536483765,2.2247460487951685,2.180917322980349,2.191436290740967,3220800,0.0,0.0,BNS.TO
1995-01-27,2.213349036291768,2.224744423111629,2.19143468939779,2.2028300762176514,2410400,0.0,0.0,BNS.TO
1995-01-30,2.191436290740967,2.2133506536483765,2.180917322980349,2.191436290740967,3232400,0.0,0.0,BNS.TO
1995-01-31,2.2028301076197225,2.2466588020324707,2.2028301076197225,2.2466588020324707,5704400,0.0,0.0,BNS.TO
1995-02-01,2.2571777622565388,2.268573149238845,2.2466588020324707,2.2466588020324707,3296000,0.0,0.0,BNS.TO
1995-02-02,2.246659643985955,2.2685739994049072,2.2352642527331357,2.2685739994049072,1794400,0.0,0.0,BNS.TO
1995-02-03,2.2904874250223775,2.334316118068443,2.2790920383954063,2.31240177154541,5413200,0.0,0.0,BNS.TO
1995-02-06,2.3010079882969365,2.3562321064510057,2.3010079882969365,2.344836711883545,2058800,0.0,0.0,BNS.TO
1995-02-07,2.334316425803184,2.3448353870859684,2.32292103767395,2.32292103767395,1553600,0.0,0.0,BNS.TO
1995-02-08,2.3229217039393206,2.356231451034546,2.30100734824178,2.356231451034546,1498400,0.0,0.0,BNS.TO
1995-02-09,2.3448361224598355,2.378145870447497,2.3343171578781545,2.366750478744507,3484000,0.0,0.0,BNS.TO
1995-02-10,2.344836711883545,2.366751073676849,2.322922350090241,2.344836711883545,2749200,0.0,0.0,BNS.TO
1995-02-13,2.3229201546091263,2.3448344956903444,2.312401197325154,2.334315538406372,811600,0.0,0.0,BNS.TO
1995-02-14,2.356229992017004,2.3886632919311523,2.3343156498891955,2.3886632919311523,2029600,0.0,0.0,BNS.TO
1995-02-15,2.3781458835147613,2.421974596324931,2.3781458835147613,2.410579204559326,2786800,0.0,0.0,BNS.TO
1995-02-16,2.388664835029178,2.4000602267321685,2.3448361224598355,2.366750478744507,3353200,0.0,0.0,BNS.TO
1995-02-17,2.3448360596368616,2.366750415334402,2.3229217039393206,2.356231451034546,1202800,0.0,0.0,BNS.TO
1995-02-20,2.35622987948759,2.35622987948759,2.334315538406372,2.334315538406372,610400,0.0,0.0,BNS.TO
1995-02-21,2.3562321064510057,2.366751073676849,2.3343177446577017,2.344836711883545,2141600,0.0,0.0,BNS.TO
1995-02-22,2.356229992017004,2.3886632919311523,2.356229992017004,2.3886632919311523,1946000,0.0,0.0,BNS.TO
1995-02-23,2.410577704431312,2.432492047198869,2.3886633616637543,2.4000587463378906,5044000,0.0,0.0,BNS.TO
1995-02-24,2.366750478744507,2.378145870447497,2.3448361224598355,2.366750478744507,2658800,0.0,0.0,BNS.TO
1995-02-27,2.334317095337005,2.3781458067320864,2.334317095337005,2.356231451034546,1294000,0.0,0.0,BNS.TO
1995-02-28,2.3886648481542414,2.410579204559326,2.3781458835147613,2.410579204559326,2717600,0.0,0.0,BNS.TO
1995-03-01,2.400060239919846,2.410579204559326,2.3886648481542414,2.410579204559326,1204000,0.0,0.0,BNS.TO
1995-03-02,2.410579204559326,2.421974596324931,2.3886648481542414,2.410579204559326,3379600,0.0,0.0,BNS.TO
1995-03-03,2.400060301994194,2.4219746589660645,2.388664909933863,2.4219746589660645,2895600,0.0,0.0,BNS.TO
1995-03-06,2.400060301994194,2.4324936238776034,2.388664909933863,2.4219746589660645,1464800,0.0,0.0,BNS.TO
1995-03-07,2.4219730891054483,2.4219730891054483,2.3886633616637543,2.4000587463378906,3020400,0.0,0.0,BNS.TO
1995-03-08,2.410579266905733,2.4219746589660645,2.388664909933863,2.4219746589660645,2643200,0.0,0.0,BNS.TO
1995-03-09,2.410577704431312,2.410577704431312,2.3886633616637543,2.4000587463378906,2731200,0.0,0.0,BNS.TO
1995-03-10,2.400060239919846,2.410579204559326,2.400060239919846,2.410579204559326,3015200,0.0,0.0,BNS.TO
1995-03-13,2.388664419063982,2.4000598087825638,2.378145456314087,2.378145456314087,1094800,0.0,0.0,BNS.TO
1995-03-14,2.378144334144813,2.4000586762726215,2.366748949803344,2.3886632919311523,4066000,0.0,0.0,BNS.TO
1995-03-15,2.3886632919311523,2.3886632919311523,2.366748949803344,2.3886632919311523,1427600,0.0,0.0,BNS.TO
1995-03-16,2.3886633616637543,2.410577704431312,2.366749018896197,2.4000587463378906,2434000,0.0,0.0,BNS.TO
1995-03-17,2.3886648481542414,2.410579204559326,2.3781458835147613,2.410579204559326,2817600,0.0,0.0,BNS.TO
