Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol
2002-06-12,,,,,,0.1125,0.0,GWO.TO
2002-07-08,7.831832892864395,8.069788510838348,7.831832892864395,8.049097061157227,286400.0,0.0,0.0,GWO.TO
2002-07-09,8.049093314539427,8.09047619463915,7.9766716957092285,7.9766716957092285,233800.0,0.0,0.0,GWO.TO
2002-07-10,7.989088929752101,8.069786670161228,7.91459846496582,7.91459846496582,314000.0,0.0,0.0,GWO.TO
2002-07-11,7.914598523942237,7.914598523942237,7.655951513355889,7.718026638031006,605800.0,0.0,0.0,GWO.TO
2002-07-12,7.655949734917349,7.707679125018142,7.61870451089855,7.624911785125732,348400.0,0.0,0.0,GWO.TO
2002-07-15,7.624913894615982,7.624913894615982,7.552493044170236,7.573184490203857,278800.0,0.0,0.0,GWO.TO
2002-07-16,7.600080268014106,7.600080268014106,7.397301197052003,7.397301197052002,400200.0,0.0,0.0,GWO.TO
2002-07-17,7.446964351131544,7.552491973873141,7.428341736609149,7.5504231452941895,215600.0,0.0,0.0,GWO.TO
2002-07-18,7.7904468278946295,7.7904468278946295,7.552491306612664,7.602151870727539,419800.0,0.0,0.0,GWO.TO
2002-07-19,7.593878106093119,7.593878106093119,7.428344139746719,7.469727039337158,314200.0,0.0,0.0,GWO.TO
2002-07-22,7.728369472711243,7.728369472711243,7.2317678715485405,7.2421135902404785,247600.0,0.0,0.0,GWO.TO
2002-07-23,7.2421135902404785,7.345572355815342,7.10761687926206,7.2421135902404785,231600.0,0.0,0.0,GWO.TO
2002-07-24,7.242117987738715,7.449035644531249,6.629641913071585,7.44903564453125,823000.0,0.0,0.0,GWO.TO
2002-07-25,7.449034355775951,7.449034355775951,7.314537586398763,7.355921268463135,70600.0,0.0,0.0,GWO.TO
2002-07-26,7.3973061769780974,7.44903559080312,7.345576763153076,7.345576763153076,131800.0,0.0,0.0,GWO.TO
2002-07-29,7.397306230333116,7.449035644531249,7.304193126910831,7.44903564453125,124200.0,0.0,0.0,GWO.TO
2002-07-30,7.449030576052366,7.449030576052366,7.351779090946824,7.397301197052002,119200.0,0.0,0.0,GWO.TO
2002-07-31,7.397302084062277,7.8318286040383205,7.397302084062277,7.7490620613098145,240800.0,0.0,0.0,GWO.TO
2002-08-01,7.749063324057285,7.966326619449414,7.57318291210906,7.862867832183838,221200.0,0.0,0.0,GWO.TO
2002-08-02,7.604220292760399,7.955980300903319,7.604220292760399,7.95598030090332,144000.0,0.0,0.0,GWO.TO
2002-08-06,7.831825989922326,7.862863926415497,7.759405190541609,7.8214802742004395,214800.0,0.0,0.0,GWO.TO
2002-08-07,7.821484961215948,7.914598037165849,7.821484961215948,7.893906593322754,171800.0,0.0,0.0,GWO.TO
2002-08-08,7.914597249384095,7.924942970275878,7.862867855597271,7.924942970275879,172400.0,0.0,0.0,GWO.TO
2002-08-09,7.873217221769001,7.945638880198347,7.873217221769001,7.927016258239746,89000.0,0.0,0.0,GWO.TO
2002-08-12,7.955980922279136,7.96632664317092,7.924942970275878,7.924942970275879,537200.0,0.0,0.0,GWO.TO
2002-08-13,7.8235550020759375,7.91459846496582,7.707680858038609,7.91459846496582,387800.0,0.0,0.0,GWO.TO
2002-08-14,7.912527482482812,7.935287750014123,7.800791815716824,7.842175483703613,144400.0,0.0,0.0,GWO.TO
2002-08-15,7.70768000704634,7.860799366571152,7.70768000704634,7.784239292144775,135000.0,0.0,0.0,GWO.TO
2002-08-16,7.759409044918261,7.862867832183838,7.709748479726505,7.862867832183838,59400.0,0.0,0.0,GWO.TO
2002-08-19,7.862866923033102,7.862866923033102,7.759408147730034,7.842175483703613,183200.0,0.0,0.0,GWO.TO
2002-08-20,7.862866550891371,7.862866550891371,7.7490620613098145,7.7490620613098145,147000.0,0.0,0.0,GWO.TO
2002-08-21,7.7387174629178075,7.842176248308003,7.7387174629178075,7.780100345611572,156400.0,0.0,0.0,GWO.TO
2002-08-22,7.759409403066785,7.821484520425731,7.728371449723341,7.784239292144775,191200.0,0.0,0.0,GWO.TO
2002-08-23,7.759410136867822,7.809070709048103,7.738718692234047,7.802862644195557,87000.0,0.0,0.0,GWO.TO
2002-08-26,7.829760549538162,7.829760549538162,7.759408547137666,7.800792217254639,36600.0,0.0,0.0,GWO.TO
2002-08-27,7.759408563442273,7.811137953865221,7.624911832611464,7.633188724517822,362400.0,0.0,0.0,GWO.TO
2002-08-28,7.480070283638298,7.604220506793577,7.480070283638298,7.511107444763184,1107400.0,0.0,0.0,GWO.TO
2002-08-29,7.515243286126422,7.562834214819354,7.480067691177226,7.500759124755859,273000.0,0.0,0.0,GWO.TO
2002-08-30,7.511108612275952,7.531800845570106,7.511108612275952,7.521454334259033,98600.0,0.0,0.0,GWO.TO
2002-09-03,7.521453837630703,7.521453837630703,7.417995045975106,7.430410385131836,138600.0,0.0,0.0,GWO.TO
2002-09-04,7.428340435028077,7.451100702720359,7.399371314702971,7.428340435028076,287600.0,0.0,0.0,GWO.TO
2002-09-05,7.449033262542652,7.449033262542652,7.386958143220389,7.420064926147461,300600.0,0.0,0.0,GWO.TO
2002-09-06,7.449031551704623,7.449031551704623,7.200730342115579,7.343503952026367,161400.0,0.0,0.0,GWO.TO
2002-09-09,7.345574117596742,7.345574117596742,7.254530666212753,7.326951503753662,422000.0,0.0,0.0,GWO.TO
2002-09-10,7.345576763153076,7.3973061769780974,7.3435079339044895,7.345576763153076,170600.0,0.0,0.0,GWO.TO
2002-09-11,7.397304854662578,7.457311153411865,7.355921173134515,7.457311153411865,185600.0,0.0,0.0,GWO.TO
2002-09-12,7.458979277339737,7.458979277339737,7.333968766717387,7.398557186126709,183800.0,0.124,0.0,GWO.TO
2002-09-13,7.390221698981242,7.458977222442627,7.390221698981242,7.458977222442627,125800.0,0.0,0.0,GWO.TO
2002-09-16,7.458977591952789,7.479813202213583,7.104780165491917,7.438142776489258,107400.0,0.0,0.0,GWO.TO
