Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol
2009-11-02,21.802960838694244,22.08865417734703,20.75040439534933,21.276681900024414,78800,0.0,0,CVE.TO
2009-11-03,20.86317713126366,21.61500333419208,20.86317713126366,21.502229690551758,45200,0.0,0,CVE.TO
2009-11-04,21.502225535521706,21.95332145690918,21.502225535521706,21.95332145690918,9700,0.0,0,CVE.TO
2009-11-05,21.953328842183634,22.55478931704008,21.953328842183634,22.216466903686523,67900,0.0,0,CVE.TO
2009-11-06,22.47960393448916,22.554786844101777,22.06610008261185,22.193910598754883,54500,0.0,0,CVE.TO
2009-11-09,22.404416148742147,24.058434064257625,22.404416148742147,22.62996482849121,33600,0.0,0,CVE.TO
2009-11-10,22.55478259836088,22.705148389281067,22.18638798800032,22.44200897216797,17400,0.0,0,CVE.TO
2009-11-11,22.442011283690825,22.554784921499397,21.802958757449417,21.990915298461914,4100,0.0,0,CVE.TO
2009-11-12,22.53974849740251,22.55478536513798,21.096242176673893,21.33682632446289,53700,0.0,0,CVE.TO
2009-11-13,21.427046948990597,21.427046948990597,20.487264188069958,20.787994384765625,69000,0.0,0,CVE.TO
2009-11-16,21.013541041189864,21.028576474049956,20.11134910583496,20.11134910583496,197000,0.0,0,CVE.TO
2009-11-17,20.14894580062084,20.299311645668222,19.82566167156042,20.22412872314453,72900,0.0,0,CVE.TO
2009-11-18,20.697772598999308,20.697772598999308,19.923391216606415,20.336894989013672,463400,0.0,0,CVE.TO
2009-11-19,20.56245294368117,21.05113983154297,20.33690415651758,21.05113983154297,119100,0.0,0,CVE.TO
2009-11-20,20.86317829740471,20.93836120869881,20.299308613691068,20.810550689697266,67900,0.0,0,CVE.TO
2009-11-23,21.05113455572107,21.201500376145546,20.56996622475433,20.600038528442383,40200,0.0,0,CVE.TO
2009-11-24,20.675218861805337,21.306752934485502,20.675218861805337,21.1413516998291,267100,0.0,0,CVE.TO
2009-11-25,21.163904862598113,21.201497028766394,20.908283868631838,20.975948333740234,722800,0.0,0,CVE.TO
2009-11-26,21.20150209443725,21.20150209443725,20.487266540527344,20.487266540527344,64400,0.0,0,CVE.TO
2009-11-27,20.487267708010133,20.825590133666992,20.306829558991456,20.825590133666992,234100,0.0,0,CVE.TO
2009-11-30,21.051135370461395,21.051135370461395,20.156461715698242,20.156461715698242,219200,0.0,0,CVE.TO
2009-12-01,20.67521827913623,20.93083927439784,20.30682365278733,20.818065643310547,204800,0.0,0,CVE.TO
2009-12-02,20.95340175857075,21.04362012077622,19.73544239683673,19.773033142089844,1819600,0.0,0,CVE.TO
2009-12-03,20.111354373750235,20.224128036710596,19.367046477417933,19.735441207885742,5637700,0.0,0,CVE.TO
2009-12-04,19.885808245839208,20.11135558534791,19.532448930881895,19.773033142089844,7387200,0.0,0,CVE.TO
2009-12-07,19.735435598036823,19.773026330340038,19.13397527721827,19.171566009521484,3579200,0.0,0,CVE.TO
2009-12-08,19.073835232262162,19.17157202732604,18.94602469472019,19.08135223388672,4411400,0.0,0,CVE.TO
2009-12-09,19.021205385059666,19.156534352544636,18.803176497218807,18.848285675048828,4274400,0.0,0,CVE.TO
2009-12-10,18.87083518900386,19.15652847290039,18.55506817312113,19.15652847290039,4478700,0.0,0,CVE.TO
2009-12-11,19.171570912704283,19.53996563267294,19.141497171974653,19.46478271484375,2646900,0.0,0,CVE.TO
2009-12-14,19.382078677863802,19.915874556449207,18.720470862327588,19.810619354248047,3095000,0.0,0,CVE.TO
2009-12-15,19.923395366800783,20.434637439614455,19.17156912654415,20.23916244506836,3713000,0.0,0,CVE.TO
2009-12-16,20.299310351065927,20.38201170396715,20.111353773741243,20.291791915893555,3750600,0.0,0,CVE.TO
2009-12-17,19.923396295552276,20.224126518874858,19.555001592732765,19.63770294189453,2434200,0.0,0,CVE.TO
2009-12-18,19.555003351245176,19.63018627233546,18.946024415004274,19.02120590209961,4121800,0.0,0,CVE.TO
2009-12-21,19.17156799848134,19.20915873468442,18.803173334511452,19.066312789916992,2111000,0.0,0,CVE.TO
2009-12-22,19.066318887513727,19.404639923523824,18.983617520624644,19.344493865966797,2075000,0.0,0,CVE.TO
2009-12-23,19.344485672507503,19.37455940554569,19.118938410699176,19.171566009521484,1384200,0.0,0,CVE.TO
2009-12-24,19.15652717730572,19.28433766161404,19.021198260509337,19.276819229125977,620100,0.0,0,CVE.TO
2009-12-29,19.171564042281844,19.359520552500292,19.103899583883653,19.276819229125977,792600,0.0,0,CVE.TO
2009-12-30,19.179090607400912,19.5474853515625,19.171572171724762,19.5474853515625,947900,0.0,0,CVE.TO
2009-12-31,19.69784597500188,20.08879448855263,19.57755390406402,19.92339324951172,1549300,0.0,0,CVE.TO
2010-01-04,20.29179258969701,20.930845260620117,20.03617152132777,20.930845260620117,2991500,0.0,0,CVE.TO
2010-01-05,20.900764491331262,20.900764491331262,20.434633123855345,20.645143508911133,2404100,0.0,0,CVE.TO
2010-01-06,20.524859935638638,20.772962587731147,20.06624681146463,20.299312591552734,3440800,0.0,0,CVE.TO
2010-01-07,20.118867270912723,20.359451401399856,19.976019905688037,20.201568603515625,3464300,0.0,0,CVE.TO
2010-01-08,20.073759879582155,20.359453201293945,20.036167709623594,20.359453201293945,2207800,0.0,0,CVE.TO
2010-01-11,20.487265046993258,20.517338784921005,20.11887036134688,20.23916244506836,2559200,0.0,0,CVE.TO
2010-01-12,19.96850997276201,20.23164951524621,19.735444176388064,20.126394271850586,2207700,0.0,0,CVE.TO
2010-01-13,19.930911939848023,20.05872244611466,19.795582999801628,20.03616714477539,3063700,0.0,0,CVE.TO
2010-01-14,20.03617266084667,20.096318713648657,19.720405525137483,19.773033142089844,1401600,0.0,0,CVE.TO
2010-01-15,19.757997248509827,19.908361660047937,19.367047197319785,19.5474853515625,2344800,0.0,0,CVE.TO
2010-01-18,19.434711302615856,19.615149453313872,19.397119124973592,19.592594146728516,773400,0.0,0,CVE.TO
2010-01-19,19.645219605606528,19.645219605606528,19.359526256851478,19.47981834411621,2073900,0.0,0,CVE.TO
2010-01-20,19.171574302513562,19.269311109176357,18.930990070117318,19.18661117553711,3307800,0.0,0,CVE.TO
2010-01-21,19.096383814982303,19.20164045050213,18.870836544858307,19.133975982666016,2282000,0.0,0,CVE.TO
2010-01-22,19.058792489173623,19.209156853253237,18.81068992614746,18.81068992614746,2219400,0.0,0,CVE.TO
2010-01-25,18.818209187168183,19.14901166309037,18.79565388626661,18.893390655517578,1565200,0.0,0,CVE.TO
2010-01-26,18.795655370460942,18.80317380468849,18.47988830287741,18.562589645385742,3270300,0.0,0,CVE.TO
2010-01-27,18.607696533203125,18.74302546470191,18.43477686917447,18.607696533203125,3205100,0.0,0,CVE.TO
2010-01-28,18.690398683381787,18.908427522785292,18.434777675808995,18.893390655517578,2862000,0.0,0,CVE.TO
2010-01-29,18.9460252760408,19.70536865497706,18.570112087500267,18.57762908935547,3544200,0.0,0,CVE.TO
2010-02-01,18.690402532989282,19.472301150026155,18.682884097806873,19.46478271484375,2525000,0.0,0,CVE.TO
2010-02-02,19.472293874608013,19.81813459380813,19.186600614394305,19.6752872467041,2406100,0.0,0,CVE.TO
2010-02-03,19.44974707634038,20.066244414941934,19.26930750182761,19.976024627685547,3171000,0.0,0,CVE.TO
2010-02-04,19.5474853515625,19.833178737281393,19.42719324873402,19.5474853515625,3625200,0.0,0,CVE.TO
2010-02-05,19.47230296061228,19.547485885432174,18.85580555828016,19.096389770507812,3080200,0.0,0,CVE.TO
2010-02-08,18.98361083984375,19.261787154395133,18.758063561879098,18.795654296875,1568300,0.0,0,CVE.TO
2010-02-09,18.961060271795237,19.3745656299487,18.79565898893084,19.073835372924805,2342600,0.0,0,CVE.TO
2010-02-10,19.09639071504858,19.224201263365636,18.359601170159742,18.60018539428711,3641700,0.0,0,CVE.TO
2010-02-11,18.547551072751226,19.2617864848015,18.23930246771763,19.133975982666016,2594700,0.0,0,CVE.TO
2010-02-12,19.021210237132195,19.126466924245115,18.803181293674882,18.870845794677734,3479100,0.0,0,CVE.TO
2010-02-16,19.021205570789483,19.923397740168674,18.991133263274136,19.788068771362305,2198600,0.0,0,CVE.TO
2010-02-17,19.96098671517887,20.284272237807265,19.69784867024394,20.156461715698242,2142200,0.0,0,CVE.TO
2010-02-18,20.03617167602263,20.291792746365466,19.93091644729144,19.998580932617188,1149500,0.0,0,CVE.TO
2010-02-19,19.99857470331193,20.78799154089228,19.976019403897393,20.660181045532227,2242700,0.0,0,CVE.TO
2010-02-22,20.52485557874425,20.80303191579595,19.915876731786692,20.073760986328125,2551900,0.0,0,CVE.TO
2010-02-23,20.07376651389945,20.07376651389945,19.321940074187786,19.389604568481445,2467700,0.0,0,CVE.TO
2010-02-24,19.397120598487138,19.585077198991836,19.10390876057822,19.21668243408203,1894900,0.0,0,CVE.TO
2010-02-25,19.164047576261936,19.261785774641524,18.89338971489633,19.171566009521484,1513000,0.0,0,CVE.TO
2010-02-26,19.239236204545175,19.472301969022915,19.03624274806701,19.321937561035156,1215000,0.0,0,CVE.TO
2010-03-01,19.25426793962452,19.427187607983264,19.17156660519444,19.291858673095703,1468600,0.0,0,CVE.TO
2010-03-02,19.179089954167377,19.532447814941406,19.179089954167377,19.532447814941406,1487900,0.0,0,CVE.TO
