Date,Open,High,Low,Close,Symbol,Close_Change,Open_Change,High_Change,Low_Change,Volume_Change,AO,ROC,RSI,StochRSI,StochOsc,TSI,CMF,ATR,BB_HL,BB_LH,Ratio_EMA5,Ratio_EMA20,Ratio_EMA5_Change,Ratio_EMA20_Change,MACD,MACD_Signal,MACD_Diff,Median_Price
1995-12-25,1.6093254089355469,1.62363056389088,1.6048080444881252,1.6093254089355469,SU.TO,-0.003032111671037785,0.014715951402537897,-0.0027749122924863867,0.014999648312447933,-0.008990015360983103,0.009421655907188242,0.0629927118857467,0.6603465849659363,0.4165621441680398,0.8861993271934248,0.32367109673854505,0.29657270817182557,0.0037725327445156816,0.0020917460698772457,0.013378047607452773,1.0103117165516677,1.0338021837873632,-0.008172336808819236,0.0004780642783341893,-0.004603138727155143,-0.004546532924248491,-5.6605802906652125e-05,1.6142193041895025
1996-01-01,1.6142196923718295,1.6469708437992747,1.6142196923718295,1.6330422163009644,SU.TO,0.0147371111111112,0.0030412018657679507,0.014375363723421186,0.005864656471550989,0.03828897338403042,0.010381929373457343,0.07865815359110828,0.6863125863583958,0.9071097807869462,0.9243940655804421,0.3316205282700227,0.2652987944575037,0.0037719620832197603,0.000759813106906576,0.014788863264667827,1.0166605751507116,1.0365774282529632,0.006284059162169786,0.002684502421375079,-0.004790403934386678,-0.004595307126276128,-0.00019509680811054947,1.630595268085552
1996-01-08,1.633041418496611,1.633041418496611,1.6093250097230425,1.6187362670898438,SU.TO,-0.008760305807357094,0.01165995323543978,-0.008457602850169943,-0.003032228309391427,-0.0014881889763779532,0.010543321820822626,0.08257371222107907,0.6538422201167962,0.6771807149622984,0.8467399924855361,0.3278246860987133,0.26029885865837654,0.003671944838546363,0.002561123170188974,0.013052231333919457,1.005156217424214,1.0348595403162328,-0.011315829498741325,-0.0016572692882437234,-0.0047684086593439146,-0.004629927432889686,-0.000138481226454229,1.6211832141098268
1996-01-15,1.618736355947666,1.6236302502562745,1.5953964766060242,1.604807734489441,SU.TO,-0.00860457190190933,-0.0087597671356765,-0.005762969716347155,-0.008654891356852379,-0.001498612395929695,0.010312228293613113,0.08000894037107836,0.6229403301462955,0.45835833888357286,0.7711345731809796,0.31519470655871,0.22599168994747046,0.0036113328761519813,0.0042111343281266604,0.011453068063974628,0.9976688049140751,1.0305879732712313,-0.007449003826814016,-0.004127678084405728,-0.00458572425320356,-0.0046210867969524606,3.536254374890066e-05,1.6095133634311494
1996-01-22,1.5953967974486267,1.6093254217079709,1.5810916423797607,1.5810916423797607,SU.TO,-0.014778151675113427,-0.014418381605678765,-0.008810397900658518,-0.008966319304336778,0.021387377584330795,0.009653216293104871,0.01917882198839627,0.5732598216566896,0.10656086232558058,0.6424013361875869,0.2890126864761434,0.0795975806539484,0.0035550503801997694,0.006639886682950387,0.009044748598612417,0.9885515757780075,1.0234560074112897,-0.009138532838914193,-0.006920288267389441,-0.004201148279959921,-0.004537099093553954,0.00033595081359403254,1.5952085320438658
1996-01-29,1.581091289515233,1.5905025471909189,1.5671626683644486,1.5859851837158203,SU.TO,0.003095039657975862,-0.008966739783025313,-0.011696127000265344,-0.008809719589907616,-0.0030958571676200385,0.008502818410907276,0.01621100072456606,0.5806906788738244,0.05889529901165173,0.6213245703074569,0.2700467734980923,0.08414279684047586,0.003467831630374573,0.006170233886727002,0.009514084774962756,0.994391772606565,1.0191507928461385,0.005907832197790119,-0.004206545795789274,-0.00389100278132497,-0.004407879831108157,0.0005168770497831869,1.5788326077776837
1996-02-05,1.5810918356539936,1.5905030965805054,1.5671632096920003,1.5905030965805054,SU.TO,0.0028486475857862903,3.4541886617667217e-07,3.4541886617667217e-07,3.4541886595462756e-07,0.00026362038664323295,0.00701786463151235,0.022043701784716666,0.5878266738852933,0.11545358665806234,0.5433898857545119,0.25648917626118073,0.1206995885470123,0.0033868428488371396,0.005751043397141302,0.009934166055964625,0.9981479160318972,1.0166275582137878,0.003777327537099806,-0.002475820702944498,-0.003639709712297057,-0.004254245807345937,0.0006145360950488802,1.578833153136253
1996-02-12,1.5953967571258545,1.5999141214949544,1.5765742380494432,1.5953967571258545,SU.TO,0.0030768003884245054,0.009047495628831559,0.005917011375005998,0.0060051360951054455,0.00260518590998043,0.005863091135033449,0.03765061864041384,0.5958497977115161,0.17904305728647243,0.5829610571000508,0.2473702865114794,0.19125500604419934,0.0033116389556738525,0.00541009436462172,0.010285368815920274,1.0008123485292926,1.0153129929714724,0.002669376406642998,-0.0012930647331901302,-0.0034403872527389635,-0.004091474096424542,0.000651086843685579,1.588244179772199
1996-02-19,1.5953970869477585,1.5953970869477585,1.571680667799265,1.5765745639801023,SU.TO,-0.01179781334121599,2.0673346767807743e-07,-0.0028232981298865756,-0.0031039263055779864,-0.00259848631864933,0.004854898455260659,0.010181199565474095,0.5513922656429212,0.0,0.43076083332742887,0.22696780585661203,0.23947147137310848,0.003244496309900674,0.007476621001595219,0.008250150889521876,0.9926430039912543,1.0111922333868866,-0.008162713569674906,-0.004058610116399408,-0.00309486769092262,-0.0038921528153241583,0.000797285124401538,1.5835388773735117
1996-02-26,1.5810916423797607,1.585985537672557,1.5716803826036907,1.5810916423797607,SU.TO,0.0028651219567155106,-0.008966698438296783,-0.005899189206373334,-1.814589821735879e-07,-0.002792343995804929,0.0040596203543329604,-0.016373919705830853,0.5598792324175289,0.05732957673040714,0.39815747242226146,0.21215760203463221,0.21425058519121554,0.0031149262525425273,0.0073455745353741796,0.00841476460551785,0.9969868320766315,1.00903406433592,0.004376022465187868,-0.0021342816723760594,-0.002824926007890882,-0.003678707453837503,0.0008537814459466206,1.578832960138124
1996-03-04,1.581091289515233,1.5859851837158203,1.571680031839547,1.5859851837158203,SU.TO,0.003095039657975862,-2.2317778325398052e-07,-2.2317778325398052e-07,-2.2317778325398052e-07,-0.0002910149145143692,0.003618597851301919,0.007045499290787336,0.5693836728611401,0.12153220202191224,0.2932202140527156,0.20208981669481849,0.28500872485225615,0.0029946111764771566,0.007241775388865387,0.00856392306551465,1.0000483627374201,1.0081840076543729,0.0030707834469705375,-0.0008424459704504672,-0.0026202771442888073,-0.003467021391927764,0.0008467442476389565,1.5788326077776835
1996-03-11,1.5810916423797607,1.6093254217079709,1.5810916423797607,1.5810916423797607,SU.TO,-0.0030854899442341877,2.2317783310299433e-07,0.014716554878190236,0.005988248466323176,0.009261895841139003,0.003498396538292825,-0.02052276860493471,0.5564429068074876,0.037434251103044526,0.17453066605547157,0.19016965101301242,0.18445424111337136,0.002982380230501718,0.00862556358411454,0.007227720298026574,0.9979730969586864,1.0066722442393925,-0.002075165418053526,-0.0014994915645385465,-0.0023910422103609053,-0.003251825555614392,0.0008607833452534866,1.5952085320438658
1996-03-18,1.6064602834251405,1.6352757962396507,1.5924317584318273,1.6113892793655396,SU.TO,0.019162480006646998,0.016045016218791952,0.016125001309019726,0.007172333183039337,0.008636452052129935,0.0035009462328852827,0.0012824444444444443,0.614813745933263,0.47006618390781624,0.554161409656681,0.19513243326157104,0.05904910814598561,0.0031563827416079522,0.004017383798066523,0.011865925327833747,1.0113332371943076,1.0101116047108738,0.013387274943919891,0.003416564319879578,-0.002425884398077627,-0.0030866373241070387,0.000660752926029412,1.613853777335739
1996-03-25,1.6113880310869075,1.6352745294570925,1.6113880310869075,1.6352745294570925,SU.TO,0.014822768400791109,0.0030674568880473263,-7.746598836844143e-07,0.011903978022736572,-0.005253105103851372,0.003772921835671639,0.0013669659815559497,0.6535239408071201,0.7569777081954783,0.8534446592914056,0.21091115437597016,0.13792561712781531,0.0031015446769944196,0.0009527141261014312,0.014967889804848734,1.017396680318439,1.015425669401386,0.005995494759920117,0.005260868864122248,-0.0026160746097190213,-0.0029925247812294356,0.00037645017151041423,1.6233312802720001
1996-04-01,1.6352754882997365,1.6731905230273532,1.6352754882997365,1.6682615280151367,SU.TO,0.02017214722288596,0.014824149585321411,0.023186316968349496,0.014824149585321411,0.00016930518909410663,0.004659067503809467,0.030595015341399155,0.6985773945198557,1.0,0.9535122630945684,0.23938960937299916,0.1692553338232421,0.00315083429699668,-0.0019994593743209704,0.017976094711196884,1.0249642906885743,1.023006177305973,0.007438210205056528,0.007465349885291017,-0.0029984153667704126,-0.0029937028983376313,-4.712468432781572e-06,1.6542330056635448
1996-04-08,1.668260317299471,1.6872178209051467,1.668260317299471,1.6728100776672363,SU.TO,0.002726520737735605,0.02017080867152865,0.008383562830856617,0.02017080867152865,0.017612972972972974,0.005987140311124128,0.042374137235467596,0.7042874384913093,1.0,0.8799906298646678,0.26418590478288356,0.06618868141991013,0.003061185444394601,-0.0013706385922671036,0.017414924664521287,1.0183362534531297,1.0274420778517805,-0.006466603076475841,0.0043361424830190565,-0.0033000848418357266,-0.00305497928703725,-0.0002451055547984762,1.6777390691023089
1996-04-15,1.6758439124412687,1.681531078659027,1.656886402446762,1.658782124519348,SU.TO,-0.008385861213516033,0.004545810424882557,-0.0033704849342267584,-0.006817829768390515,-0.007789523138360348,0.006931141068116475,0.04913724167351381,0.6625985636937379,0.7273368804199574,0.7631447232041189,0.2731204127820494,-0.011005294935466063,0.0030185627427397363,0.0013428110444430284,0.014750523630392176,1.006509826527957,1.0271281804818229,-0.011613479226601053,-0.0003055134461827924,-0.003386923865942659,-0.0031213682028183322,-0.00026555566312432693,1.6692087405528944
1996-04-22,1.6606780801791905,1.6777398705009845,1.6606780801791905,1.6701568365097046,SU.TO,0.006857267040813131,-0.009049668736741512,-0.0022546167633522574,0.0022884355420076385,-0.0008289054197662061,0.00751588532695,0.05307215581716702,0.6791814632569181,0.8357961551913321,0.8578904442301338,0.28550082608253036,-0.03312276953985418,0.002938363589555731,0.0009051714050144344,0.015219536055389006,1.0089013612311615,1.0277164695061478,0.002376066919738129,0.000572751323061782,-0.003507101158645298,-0.0031985147939837255,-0.00030858636466157276,1.6692089753400876
1996-04-29,1.6720527668943908,1.6720527668943908,1.639825049214441,1.6417207717895508,SU.TO,-0.017025984685114626,0.006849423046502157,-0.0033897409882114315,-0.012556937562817283,0.00044032444959443803,0.007766576719467832,0.03220218515711199,0.5998137723885698,0.3166974198306689,0.6210320993913805,0.272486585989674,-0.03531926621807242,0.0029586784594442476,0.004796695344529886,0.011361427850641473,0.9944672848256925,1.0230095728353326,-0.014306727059873459,-0.004579956447596012,-0.0033344497901046212,-0.0032257017932079044,-0.00010874799689671658,1.655938908054416
1996-05-06,1.6493040106513284,1.6682615280151367,1.6455125650323184,1.6682615280151367,SU.TO,0.016166425303040688,-0.013605286085148549,-0.0022674158102652386,0.0034683674460282976,0.011257861635220126,0.007531116260201709,0.045671881031367934,0.6418783888006325,0.5918180507074479,0.8421027505861081,0.2742769683309622,0.007097579488360816,0.002936921113952415,0.002148457773119927,0.014036686234086035,1.0070048901267257,1.0233114580588902,0.012607358223182485,0.00029509520885606655,-0.003372903328345478,-0.0032551421002354197,-0.00011776122811005819,1.6568870465237275
1996-05-13,1.6663651184542605,1.66826084048249,1.6303458213806152,1.6303458213806152,SU.TO,-0.022727675486008958,0.010344428736455136,-4.121252185074198e-07,-0.009217033023023569,-0.008414549251653324,0.00677102626391417,0.034106383947211494,0.5525274361354916,0.007424501842814764,0.5077627849340198,0.245974829243291,-0.00032919592303514035,0.0029979675103452533,0.006809816445744659,0.009385837767683838,0.9893556553883625,1.017210171853205,-0.01752646378523759,-0.0059622963836042375,-0.0030621316221523197,-0.0032165400046187996,0.00015440838246647963,1.6493033309315526
1996-05-20,1.6227635485729532,1.6568871395984337,1.6227635485729532,1.6398253440856934,SU.TO,0.00581442451089953,-0.026165676056489118,-0.006817699371740149,-0.004650714411768897,0.008386388583973656,0.006012709937456728,0.037147563197241565,0.5686927877015738,0.11315283364640921,0.5898097306280894,0.22846141649709722,-0.004780068555824074,0.00302756690978831,0.005730603188304316,0.010468442589016544,0.9967334663524655,1.014369603147333,0.007457187841319879,-0.0027925091436087346,-0.0028593735534414135,-0.0031451067143833224,0.0002857331609419089,1.6398253440856934
1996-05-27,1.6436167899176857,1.6568871395984337,1.6341380307033175,1.6398253440856934,SU.TO,0.0,0.012850449693099453,0.0,0.007009328093650513,0.00817910447761194,0.0052552037102012285,0.03394745482030948,0.5686927877015738,0.10651918367911517,0.5898097306280894,0.21463589416341106,-0.017214853891863263,0.002973805765482832,0.005877654546705168,0.01033193576911362,0.9978199371520947,1.012199302068777,0.0010900314239523645,-0.0021395565007292783,-0.0026679320631016303,-0.0030496717841269837,0.0003817397210253537,1.6455125851508756
1996-06-03,1.6379288648568209,1.6398245868974684,1.6113883223847951,1.6227627992630005,SU.TO,-0.010405098862651285,-0.003460615087261143,-0.010297957110766531,-0.01392153409998731,0.002183908045977012,0.0042860910955236035,0.026355940267016348,0.5288134501565867,0.0,0.4421303872661946,0.1908236735120415,-0.01831726469478774,0.0029645126515261883,0.008001644107166576,0.008216923741038988,0.9915897970428921,1.0080103026569598,-0.006243751880709358,-0.0041385124483444,-0.0023514270386019833,-0.002910022835021984,0.0005585957964200007,1.6256064546411317
1996-06-10,1.6113885361255946,1.6227630145125542,1.5791608232568186,1.586743712425232,SU.TO,-0.022196150203915854,-0.016203590583615646,-0.010404510653907462,-0.019999834105959624,-0.006768194070080862,0.0028710129371323444,-0.01529460773749931,0.4561015723176016,0.0,0.07017490151902851,0.14581430528022457,0.04038905625929902,0.0030642059711010004,0.012356051059506842,0.0038653428237214616,0.9795124726425745,0.9999465036871246,-0.01217975864246934,-0.00799971880106809,-0.00178932438037529,-0.002685883144092645,0.0008965587637173551,1.6009619188846864
1996-06-17,1.5846589847358672,1.5922959246381814,1.5502928280067108,1.5808405876159668,SU.TO,-0.0037202761624576253,-0.016587899684327945,-0.018774823928017992,-0.018280592340539026,0.017397831526271893,0.0010393950929539874,-0.033287341581231415,0.4452950808182106,0.0,0.2230984932890581,0.10627520279902158,0.029283436564594482,0.0031453562348185762,0.012988957387258929,0.0032298641979194463,0.9837818203704219,0.9941929156617251,0.004358645598794064,-0.0057538958376114335,-0.0012814489444784804,-0.0024049963041698126,0.001123547359691332,1.571294376322446
1996-06-24,1.5732043366693484,1.6457549333572388,1.5674765928186254,1.6457549333572388,SU.TO,0.041063182619297534,-0.007228462512663625,0.033573538619214194,0.011084205836137784,-0.0014246575342465751,0.0001164213504363687,-0.013491046985106605,0.5668352106176315,0.4692807575149743,0.6971853956664944,0.11035382287291076,0.014155046146878607,0.0034798189361787734,0.00557786653565712,0.01066858096790962,1.0159904771871318,1.0004686393196731,0.03273963408327907,0.006312380182040389,-0.0013867726693389316,-0.0022013515772036363,0.0008145789078647048,1.606615763087932
1996-07-01,1.649573779331995,1.6705752678524766,1.6438460344343162,1.6667568683624268,SU.TO,0.012761277259151438,0.048543880081292734,0.015081427977011064,0.04872126446134928,0.023099041533546326,9.451983262267482e-05,-0.0036185873014651366,0.5975582394217803,0.5879059906306462,0.8505681679465424,0.12430904654992908,0.05431483867414253,0.003422183536581435,0.003550023523052146,0.012732104036132882,1.0191193369222917,1.0073010099259008,0.003079615218267051,0.006829170188556555,-0.0016210243835092842,-0.0020852861384647657,0.00046426175495548164,1.6572106511433964
1996-07-08,1.6572093555751004,1.6763016285855856,1.6572093555751004,1.6724830865859983,SU.TO,0.003435544998952045,0.004628817661127993,0.003427777750158123,0.008129302173596198,-0.007473187473187473,0.0005780404867690824,0.008259651381654723,0.6057684727865209,0.6196066687452628,0.8923882776457189,0.13789065019227334,0.098611270906492,0.0033141152340433696,0.0033269200952777645,0.013003161725210212,1.0149675202429187,1.011996472408754,-0.004073925917166266,0.004661429340965917,-0.001831760950144079,-0.0020345811008006284,0.00020282015065654948,1.666755492080343
1996-07-15,1.680121325945522,1.6877582701959757,1.6724843816950687,1.6858490705490112,SU.TO,0.007991700526130074,0.013825634216547478,0.006834475022288622,0.009217318299936439,0.034834465195246175,0.0017346328976705738,0.00939566494371887,0.6249994810428533,0.7683405863602863,0.9861114210483837,0.15509931643821245,0.16685180696858223,0.003186501171682967,0.0022776802264134507,0.01410478030815915,1.015268431923249,1.0163597512813392,0.0002964741967883544,0.004311555416986357,-0.0020826164120256287,-0.002044188163045629,-3.8428248979999885e-05,1.6801213259455223
1996-07-22,1.687757882023308,1.7125777630506351,1.6724839970352894,1.7106685638427734,SU.TO,0.014722251076533022,0.004545240846513421,0.014705596940596033,-2.299930471627576e-07,0.012545678311085866,0.0037374975018356514,0.041997270935462676,0.6583294498604153,0.9108455431261915,0.9882355117722729,0.18052146884303635,0.3024174354153259,0.003245277988100939,0.00027990534011992674,0.016164896884516153,1.0199427855875756,1.0220148451613407,0.004604056934452094,0.005564067125712224,-0.002453412331090754,-0.0021260329966546537,-0.0003273793344361002,1.6925308800429621
1996-07-29,1.7106679060947023,1.714486448704767,1.6705741554953162,1.7125771045684814,SU.TO,0.001115669490892257,0.013574236159945796,0.0011145103570258108,-0.001141919171339545,-0.00772538316187277,0.005136721892193341,0.026563926464257967,0.6608258773320549,1.0,0.9883713866094906,0.20148642691988697,0.3905513277740665,0.0033271316547326636,0.0008041039820391053,0.01570644097369133,1.0139557374972226,1.0249444230191127,-0.005869984252993121,0.0028664729007039647,-0.0027311876657076352,-0.0022470639304652505,-0.00048412373524238454,1.6925303021000415
1996-08-05,1.7144866520344948,1.7908557653427124,1.7068497115711685,1.7908557653427124,SU.TO,0.045708108887719145,0.0022323128447008234,0.04454355220809103,0.021714424323233228,0.06133837917666605,0.006512329652304194,0.09845147075984993,0.7435800434851153,1.0,1.0,0.2524202758640967,0.5897268234277787,0.0036895226349056448,-0.003903048264744933,0.02050332646346396,1.0394090138432117,1.0369789432671388,0.02510294621816156,0.011741632012179481,-0.0035421384250371667,-0.0025060788293796337,-0.001036059595657533,1.7488527384569403
1996-08-12,1.790856255424805,1.8710437880773816,1.7832193128715683,1.85767924785614,SU.TO,0.03731371549100704,0.04454371417805225,0.0447763713228595,0.04474301444507445,-0.007364403270882931,0.009065406187246073,0.13285189459729563,0.7905586373073801,1.0,0.9583335924597168,0.31616724294793364,0.5844161331812128,0.004053302983882479,-0.004322052719052074,0.021033533276970624,1.0508046248704894,1.052176347823743,0.010963548396739853,0.014655461092317523,-0.004670197274476107,-0.002938902518398929,-0.0017312947560771778,1.827131550474475
1996-08-19,1.8576781103374844,1.8710426423751745,1.846222630690922,1.863405704498291,SU.TO,0.003082586323101655,0.03731279644039809,-6.123331877105898e-07,0.03533122222521112,0.0023416789396170845,0.011916769656809701,0.13634400835368105,0.7940409725521925,1.0,0.9761868722780824,0.36487800651821645,0.563723762720461,0.0039410671399212486,-0.0019074537525649443,0.01871650639872507,1.0353916472754372,1.0601217811158772,-0.014667786218538814,0.007551427390064536,-0.0055464635795924085,-0.0034604147306376253,-0.0020860488489547837,1.858632636533048
1996-08-26,1.863406979327347,1.8653161786871064,1.8443146944046025,1.844314694404602,SU.TO,-0.010245224669862774,0.003083886792863977,-0.0030605735852169413,-0.0010334269846997701,-0.0026770087509944305,0.014502989703160751,0.13652759062644418,0.7493110764129634,0.8717407224015459,0.9166671436715564,0.38840394134866313,0.5600943274100013,0.003809572946230473,0.0005106241121492402,0.016384180842379567,1.0163871725342535,1.0601566037150814,-0.018354865804831144,3.284773487766124e-05,-0.006017496489353924,-0.0039718310823808846,-0.0020456654069730394,1.8548154365458545
1996-09-02,1.855769378823241,1.861497120536053,1.8385864450098488,1.842404842376709,SU.TO,-0.0010355347889854372,-0.0040987291497979195,-0.0020474052574515067,-0.003105895871313269,0.03280934274850624,0.016980105879374464,0.16112314039720763,0.7447910091377881,0.8587798033418222,0.9107128293727862,0.405182610443106,0.325526267432093,0.003701108275258327,0.001593632466777901,0.01539298384667959,1.0101711219119003,1.0578769537677637,-0.006115829469644063,-0.0021502954745828973,-0.0063027286219718755,-0.004438010590299083,-0.0018647180316727929,1.850041782772951
1996-09-09,1.8424051048033785,1.8786804676055908,1.8366773622747237,1.8786804676055908,SU.TO,0.01968928022469063,-0.0072014735087055914,0.00923092863264241,-0.0010383426573750132,-0.00889864487641476,0.01842673072812997,0.1884060178634395,0.7728225997167726,0.9391580708523299,1.0,0.4288865058893957,0.343766444872499,0.0037367655793889266,0.0010307703599121395,0.016060107769093293,1.0198416253253395,1.0594288423038245,0.00957313390144865,0.0014669839725061085,-0.006743753330299284,-0.004899159138299124,-0.001844594192000161,1.8576789149401574
1996-09-16,1.8996760697791133,1.915057973755374,1.8727575544530244,1.880448579788208,SU.TO,0.000941145773911467,0.031084892690767196,0.01936332802573215,0.019644273359810782,0.031193548387096773,0.018883727847605856,0.14260546432159776,0.7741248659740664,0.9428922116355198,0.9051186924777811,0.4479223577127193,0.2748234692326418,0.0037719996044493567,0.0018780641339321157,0.015332177899072645,1.013772136527392,1.0585616491982761,-0.005951403283829815,-0.0008185477598123825,-0.0070265382179920625,-0.005324634954237711,-0.0017019032637543507,1.893907764104199
1996-09-23,1.8842936699194948,1.9208259234710356,1.880448231311577,1.890061974525452,SU.TO,0.005112288014983646,-0.008097380445186708,0.003011893005176791,0.0041066057057228544,-0.008373979192303389,0.018777332930613254,0.1339758127905125,0.7814601501739582,0.9446280663346126,0.9129361618181582,0.4657361791162189,0.24290009602732235,0.0037909831481276793,0.0023001934506306373,0.01502094880562928,1.012557214484984,1.0573323778528982,-0.001198417276065289,-0.0011612657102294532,-0.007244706869011508,-0.005708649337192471,-0.0015360575318190371,1.9006370773913064
1996-09-30,1.890062227876085,1.9112124364428429,1.8823712029352369,1.901598691940308,SU.TO,0.006103883137351884,0.0030613900840821273,-0.005004871555888135,0.0010226134342017357,0.04012039903680771,0.01868168804479231,0.13699128391306978,0.7902628140988677,0.9807710408282175,0.9305825719058664,0.48317923977682137,0.254194563597109,0.0037262074483157452,0.0025922919143154615,0.014864476777224302,1.012414291649339,1.0561765661132436,-0.00014115038004802738,-0.001093139455354386,-0.007425106755951405,-0.006051940820944258,-0.0013731659350071466,1.8967918196890399
